symbol,entry_date,src,net_pnl_pct,tp,sl,v23_weight_v2,v23_flags_v2
002993_SZ.SZ,20250825,CONT,-13.2428,,,0.18,s7v2_up;s16;s5
300274_SZ.SZ,20250825,CONT,37.8121,,,0.18,s7v2_up;s16;s5
301057_SZ.SZ,20250825,CONT,9.8277,,,0.18,s7v2_up;s16;s5
301526_SZ.SZ,20250825,CONT,11.8244,,,0.18,s7v2_up;s16;s5
300004_SZ.SZ,20250826,CONT,-14.9107,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
301057_SZ.SZ,20250826,CONT,9.7279,,,0.18,s7v2_up;s16;s5
300147_SZ.SZ,20250827,CONT,-5.6329,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
603021_SH.SH,20250827,CONT,7.3157,,,0.18,s7v2_up;s16;s5
688260_SH.SH,20250827,CONT,-1.6071,,,0.18,s7v2_up;s16;s5
000029_SZ.SZ,20250829,CONT,-2.2234,,,0.3,s7v2_up;s5
301448_SZ.SZ,20250829,CONT,50.7873,,,0.3,s7v2_up;s5
600107_SH.SH,20250829,CONT,17.9979,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
600487_SH.SH,20250829,CONT,-1.2728,,,0.18,s7v2_up;s16;s5
605288_SH.SH,20250829,CONT,35.4265,,,0.18,s7v2_up;s16;s5
002221.SZ,20250926,EVENT,-9.0532,9.53,8.228,0.0044,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s13
301197.SZ,20250904,EVENT,16.3759,22.152,17.862,0.168,s1v2_CHoCH↓;s9_bsl_tight;s5
601665.SH,20250917,EVENT,5.5818,5.651,5.209,0.252,s8_sweep_bear;s5;s6x1
603121.SH,20250919,EVENT,3.2014,19.35,16.104,0.196,s15;s10_in_ob;s12_in_ote;s6x1
002802.SZ,20250917,EVENT,0.127,14.582,12.406,0.4,s24_eqh_target;s1v2_CHoCH↓
688232.SH,20250917,EVENT,-0.0233,31.631,27.155,0.1848,s1v2_CHoCH↓;s17;s5;s6x1
688232.SH,20250926,EVENT,-1.2672,28.881,27.465,0.3,s15;s5
301197.SZ,20250929,EVENT,3.5508,22.432,18.3,0.1176,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s12_in_ote;s6x3
688218_SH.SH,20250901,CONT,-7.3678,,,0.18,s7v2_up;s16;s5
688433_SH.SH,20250901,CONT,18.9881,,,0.18,s7v2_up;s16;s5
000972_SZ.SZ,20250908,CONT,-22.9557,,,0.045,s7v2_up;s22;s5
002943_SZ.SZ,20250908,CONT,-4.8138,,,0.045,s7v2_up;s22;s5
300756_SZ.SZ,20250908,CONT,8.7757,,,0.3,s7v2_up;s5
605133_SH.SH,20250908,CONT,2.2184,,,0.18,s7v2_up;s16;s5
688088_SH.SH,20250908,CONT,-5.2341,,,0.045,s7v2_up;s22;s5
688612_SH.SH,20250908,CONT,-2.8945,,,0.045,s7v2_up;s22;s5
000830_SZ.SZ,20250909,CONT,-10.3974,,,0.18,s7v2_up;s16;s5
603285_SH.SH,20250911,CONT,-16.7533,,,0.18,s7v2_up;s16;s5
002715_SZ.SZ,20250912,CONT,1.558,,,0.18,s7v2_up;s16;s5
688325_SH.SH,20250912,CONT,67.9818,,,0.18,s7v2_up;s16;s5
001234_SZ.SZ,20250916,CONT,-11.1748,,,0.18,s7v2_up;s16;s5
300736_SZ.SZ,20250916,CONT,-5.2462,,,0.18,s7v2_up;s16;s5
002715_SZ.SZ,20250919,CONT,-5.8693,,,0.045,s7v2_up;s22;s5
300111_SZ.SZ,20250922,CONT,13.4134,,,0.18,s7v2_up;s16;s5
603216_SH.SH,20250922,CONT,0.09,,,0.045,s7v2_up;s22;s5
301288_SZ.SZ,20250923,CONT,-4.4802,,,0.18,s7v2_up;s16;s5
603298_SH.SH,20250924,CONT,-6.8595,,,0.045,s7v2_up;s22;s5
300904_SZ.SZ,20250929,CONT,-4.27,,,0.18,s7v2_up;s16;s5
301042_SZ.SZ,20250930,CONT,8.2663,,,0.3,s7v2_up;s5
603216_SH.SH,20250930,CONT,-11.442,,,0.045,s7v2_up;s22;s5
000526.SZ,20250924,EVENT,-3.5165,55.05,45.096,0.084,s1v2_CHoCH↓;s4;s5;s6x1
002969.SZ,20250930,EVENT,5.0347,3.7,3.29,0.1078,s1v2_CHoCH↓;s17;s9_bsl_tight;s4;s6x1
300791.SZ,20250910,EVENT,-5.1692,26.321,23.682,0.0176,s7v2_up;s22;s9_bsl_tight;s10_in_ob;s5;s6x1
000906.SZ,20251013,EVENT,0.3983,6.23,5.852,0.28,s15;s10_in_ob;s6x1
002413.SZ,20251031,EVENT,0.4929,5.64,5.21,0.0588,s7v2_up;s21;s8_sweep_bear;s9_bsl_tight;s6x1
002221.SZ,20251009,EVENT,-4.0416,9.53,8.213,0.0042,s24_eql_risk;s1v2_CHoCH↑;s7v2_up;s19;s10_in_ob;s12_in_ote;s5;s6x3
301258.SZ,20251014,EVENT,2.7943,35.787,31.196,0.07,s1v2_CHoCH↓;s20;s15
301325.SZ,20251028,EVENT,7.1158,72.48,53.025,0.28,s1v2_CHoCH↓;s6x1
300686_SZ.SZ,20251014,CONT,-1.2828,,,0.045,s7v2_up;s22;s5
601011_SH.SH,20251017,CONT,-2.2619,,,0.18,s7v2_up;s16;s5
603530_SH.SH,20251017,CONT,-2.1152,,,0.045,s7v2_up;s22;s5
601001_SH.SH,20251021,CONT,-2.355,,,0.18,s7v2_up;s16;s5
603843_SH.SH,20251022,CONT,50.5326,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
000592_SZ.SZ,20251024,CONT,100.2505,,,0.3,s7v2_up;s5
000933_SZ.SZ,20251030,CONT,9.0308,,,0.18,s7v2_up;s16;s5
002481.SZ,20251009,EVENT,9.8173,6.12,5.33,0.0336,s7v2_up;s21;s10_in_ob;s12_in_ote;s4;s5
600686.SH,20251009,EVENT,4.2874,12.09,10.594,0.385,s17;s4;s6x1
605266.SH,20251013,EVENT,3.0364,20.963,18.81,0.0517,s1v2_CHoCH↓;s17;s9_bsl_tight;s10_in_ob;s4;s5;s6x1
688166.SH,20251103,EVENT,-8.351,102.724,49.714,0.84,s6x3;s13
688010.SH,20251121,EVENT,5.0704,28.6,25.768,0.0243,s24_eql_risk;s17;s12_in_ote;s5;s6x1;s14
000513.SZ,20251110,EVENT,-4.8666,37.85,34.293,0.5544,s17;s9_bsl_tight;s5;s6x3
300592.SZ,20251105,EVENT,-1.2117,11.964,9.701,0.308,s1v2_CHoCH↓;s17;s9_bsl_tight
000513.SZ,20251106,EVENT,-2.8781,41.15,34.277,0.6336,s17;s10_in_ob;s5;s6x3
000513.SZ,20251107,EVENT,-3.446,41.15,34.281,0.792,s17;s5;s6x3
688321.SH,20251107,EVENT,-9.4927,32.412,27.383,0.35,s15;s6x1
002892.SZ,20251119,EVENT,-2.9843,17.578,12.679,0.66,s17;s5
002892.SZ,20251121,EVENT,-2.0574,17.578,12.685,0.396,s17;s5;s6x3;s14
605555.SH,20251128,EVENT,7.4319,20.42,15.55,0.098,s7v2_up;s21;s12_in_ote;s6x1
600872.SH,20251106,EVENT,0.3393,19.06,17.663,0.66,s17;s5
601919.SH,20251107,EVENT,0.6842,14.89,12.912,0.0294,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight
603369.SH,20251107,EVENT,0.5933,39.23,36.324,0.66,s17;s5
600576.SH,20251119,EVENT,-0.2295,8.99,6.984,0.308,s1v2_CHoCH↓;s17;s6x1
600858.SH,20251126,EVENT,6.1529,6.04,5.373,0.0043,s1v2_CHoCH↑;s7v2_up;s19;s8_sweep_bear;s9_bsl_tight;s12_in_ote;s5;s6x1;s14
688267.SH,20251126,EVENT,9.572,22.983,20.302,0.0147,s1v2_CHoCH↓;s20;s15;s5;s6x1;s14
600278.SH,20251128,EVENT,-2.1869,8.661,7.439,0.1176,s1v2_CHoCH↓;s9_bsl_tight;s5;s6x1
000908_SZ.SZ,20251103,CONT,16.3344,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002497_SZ.SZ,20251106,CONT,29.2072,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
300438_SZ.SZ,20251106,CONT,-6.1222,,,0.18,s7v2_up;s16;s5
603185_SH.SH,20251106,CONT,5.5628,,,0.18,s7v2_up;s16;s5
600815_SH.SH,20251111,CONT,-6.4657,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
000007_SZ.SZ,20251113,CONT,1.7792,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
000820_SZ.SZ,20251114,CONT,1.262,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
300078_SZ.SZ,20251125,CONT,7.8508,,,0.0019,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5;s14
002051.SZ,20251106,EVENT,-0.1661,9.41,8.339,0.0072,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s4;s5;s6x1
600566.SH,20251126,EVENT,7.6558,26.69,22.225,0.0196,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s10_in_ob;s4;s6x1;s14
601233.SH,20251127,EVENT,0.5352,16.46,13.407,0.006,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s12_in_ote;s4;s6x1;s14
002387.SZ,20251201,EVENT,0.2988,11.28,8.401,0.0274,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s10_in_ob;s12_in_ote
688310.SH,20251201,EVENT,-7.457,21.45,14.518,0.1568,s1v2_CHoCH↓;s10_in_ob;s6x1;s13
600873.SH,20251231,EVENT,1.3556,9.932,9.502,0.0252,s1v2_CHoCH↑;s7v2_up;s19;s8_sweep_bear;s5
000521.SZ,20251204,EVENT,-2.3233,6.895,6.403,0.0924,s1v2_CHoCH↓;s17;s5;s6x1;s14
600734_SH.SH,20251202,CONT,-6.2606,,,0.18,s7v2_up;s16;s5
603355_SH.SH,20251209,CONT,-11.8637,,,0.09,s7v2_up;s16;s5;s14
000901_SZ.SZ,20251215,CONT,14.1103,,,0.09,s7v2_up;s16;s5;s14
000935_SZ.SZ,20251216,CONT,-0.9149,,,0.09,s7v2_up;s16;s5;s14
002297_SZ.SZ,20251225,CONT,5.4911,,,0.18,s7v2_up;s16;s5
300118_SZ.SZ,20251225,CONT,41.002,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
300531.SZ,20251204,EVENT,-2.52,20.301,16.415,0.0073,s1v2_CHoCH↓;s20;s15;s4;s5;s6x1;s14
300834.SZ,20260105,EVENT,1.5024,23.525,20.682,0.1715,s15;s9_bsl_tight;s11_mss_bull_fresh;s13
000513.SZ,20260107,EVENT,0.8517,34.72,32.613,0.3881,s17;s9_bsl_tight;s5;s6x3;s13
603039.SH,20260108,EVENT,-0.1504,46.529,40.114,0.0686,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s6x1;s13
600872.SH,20260105,EVENT,0.5965,17.15,16.505,0.0016,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s8_sweep_bear;s9_bsl_tight;s5
002675.SZ,20260106,EVENT,3.8865,15.17,12.799,0.44,s1v2_CHoCH↓;s17
002875.SZ,20260121,EVENT,0.2274,18.38,15.207,0.252,s15;s8_sweep_bear;s9_bsl_tight;s6x3
601618.SH,20260128,EVENT,-0.1137,3.17,2.946,0.0206,s1v2_CHoCH↑;s7v2_up;s19;s8_sweep_bear;s9_bsl_tight;s6x1
688612.SH,20260128,EVENT,-1.9288,34.822,32.041,0.0206,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s5;s13
000048.SZ,20260109,EVENT,17.4427,18.0,12.293,0.0294,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight
002488.SZ,20260109,EVENT,1.8266,10.54,7.462,0.0588,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s6x1
688576.SH,20260109,EVENT,4.0171,46.185,40.885,0.196,s15;s9_bsl_tight;s10_in_ob;s6x1
002422.SZ,20260107,EVENT,3.7599,34.222,29.64,0.21,s15;s5;s6x1
002675.SZ,20260107,EVENT,3.3676,15.17,12.798,0.44,s1v2_CHoCH↓;s17
688506.SH,20260109,EVENT,-8.1724,404.0,307.172,0.528,s1v2_CHoCH↓;s17;s6x3
688506.SH,20260112,EVENT,-10.3783,404.0,307.062,0.4224,s1v2_CHoCH↓;s17;s10_in_ob;s6x3
002608.SZ,20260119,EVENT,-0.319,7.78,7.191,0.1848,s1v2_CHoCH↓;s17;s5;s6x1
300129_SZ.SZ,20260105,CONT,50.0788,,,0.18,s7v2_up;s16;s5
002169_SZ.SZ,20260107,CONT,1.0142,,,0.18,s7v2_up;s16;s5
002582_SZ.SZ,20260109,CONT,36.5576,,,0.045,s7v2_up;s22;s5
300984_SZ.SZ,20260109,CONT,-2.2482,,,0.18,s7v2_up;s16;s5
000603_SZ.SZ,20260112,CONT,50.3059,,,0.045,s7v2_up;s22;s5
688503_SH.SH,20260114,CONT,3.8927,,,0.18,s7v2_up;s16;s5
300054_SZ.SZ,20260116,CONT,-4.4044,,,0.18,s7v2_up;s16;s5
603650_SH.SH,20260116,CONT,-9.2833,,,0.18,s7v2_up;s16;s5
000612_SZ.SZ,20260120,CONT,2.1447,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002112_SZ.SZ,20260120,CONT,11.4901,,,0.18,s7v2_up;s16;s5
300855_SZ.SZ,20260120,CONT,-2.8142,,,0.045,s7v2_up;s22;s5
301073_SZ.SZ,20260120,CONT,-1.6834,,,0.3,s7v2_up;s5
000960_SZ.SZ,20260121,CONT,-3.7313,,,0.18,s7v2_up;s16;s5
001373_SZ.SZ,20260121,CONT,6.6687,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
600547_SH.SH,20260121,CONT,-2.7236,,,0.18,s7v2_up;s16;s5
300201_SZ.SZ,20260122,CONT,-0.3239,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688155_SH.SH,20260122,CONT,12.7928,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002358_SZ.SZ,20260123,CONT,6.4104,,,0.045,s7v2_up;s22;s5
002339_SZ.SZ,20260126,CONT,11.5343,,,0.18,s7v2_up;s16;s5
603012_SH.SH,20260127,CONT,1.1959,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
300594_SZ.SZ,20260128,CONT,5.7618,,,0.3,s7v2_up;s5
603861_SH.SH,20260128,CONT,5.0434,,,0.18,s7v2_up;s16;s5
603986_SH.SH,20260128,CONT,-9.5316,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688008_SH.SH,20260128,CONT,-0.8447,,,0.18,s7v2_up;s16;s5
688179_SH.SH,20260128,CONT,-8.9233,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
688536_SH.SH,20260128,CONT,-11.3217,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
600176_SH.SH,20260129,CONT,26.0257,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
600211.SH,20260122,EVENT,-4.4005,45.135,40.399,0.0176,s1v2_CHoCH↑;s7v2_up;s18;s16;s9_bsl_tight;s4;s6x3
600329.SH,20260209,EVENT,-1.6533,42.79,39.993,0.024,s1v2_CHoCH↓;s20;s15;s9_bsl_tight;s6x1;s13
603858.SH,20260204,EVENT,1.0734,17.42,16.067,0.0412,s1v2_CHoCH↑;s7v2_up;s8_sweep_bear;s9_bsl_tight;s6x1;s13
002286.SZ,20260209,EVENT,-0.7673,10.6,9.09,0.0154,s7v2_up;s22;s8_sweep_bear;s9_bsl_tight;s6x1;s13
601137.SH,20260211,EVENT,5.4141,23.839,17.954,0.308,s1v2_CHoCH↓;s17;s6x1
688617.SH,20260211,EVENT,-6.1587,268.693,218.491,0.049,s1v2_CHoCH↓;s20;s15;s6x1
301320.SZ,20260205,EVENT,3.3411,18.741,15.541,0.168,s7v2_up;s21;s9_bsl_tight;s6x3
600436.SH,20260206,EVENT,-8.6772,172.83,149.606,0.5,s15
300679.SZ,20260210,EVENT,-6.9528,51.715,39.864,0.28,s1v2_CHoCH↓;s6x1
301130.SZ,20260211,EVENT,0.8623,31.827,30.098,0.0151,s7v2_up;s22;s8_sweep_bear;s9_bsl_tight;s10_in_ob;s5
600743.SH,20260211,EVENT,-0.2508,2.07,1.85,0.35,s15;s6x1
300679.SZ,20260213,EVENT,-3.8248,51.715,39.986,0.192,s1v2_CHoCH↓;s10_in_ob;s5
688617.SH,20260213,EVENT,-1.5947,268.693,218.23,0.44,s1v2_CHoCH↓;s17
600208.SH,20260224,EVENT,0.2476,4.09,3.51,0.49,s9_bsl_tight;s6x1
002475.SZ,20260225,EVENT,-1.9758,60.181,49.615,0.792,s17;s5;s6x3
600331_SH.SH,20260202,CONT,21.1029,,,0.045,s7v2_up;s22;s5
603285_SH.SH,20260202,CONT,5.2827,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
603306_SH.SH,20260202,CONT,13.4052,,,0.045,s7v2_up;s22;s5
605056_SH.SH,20260202,CONT,10.0995,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002487_SZ.SZ,20260204,CONT,11.5697,,,0.18,s7v2_up;s16;s5
000533_SZ.SZ,20260213,CONT,40.4357,,,0.18,s7v2_up;s16;s5
603950_SH.SH,20260227,CONT,6.419,,,0.18,s7v2_up;s16;s5
600971.SH,20260211,EVENT,5.1356,6.98,5.886,0.021,s7v2_up;s22;s9_bsl_tight;s10_in_ob;s4
600801.SH,20260204,EVENT,-2.6805,26.23,22.238,0.0686,s7v2_up;s21;s9_bsl_tight;s12_in_ote;s6x1
688317.SH,20260204,EVENT,0.042,28.58,19.648,0.0412,s7v2_up;s21;s8_sweep_bear;s9_bsl_tight;s12_in_ote;s6x1
002015.SZ,20260205,EVENT,6.3251,11.53,9.664,0.0367,s7v2_up;s22;s9_bsl_tight;s6x1
600873.SH,20260206,EVENT,4.1276,10.672,9.574,0.0378,s24_eqh_target;s7v2_up;s22;s8_sweep_bear;s9_bsl_tight;s6x3
301307.SZ,20260306,EVENT,4.4752,39.58,31.371,0.0686,s7v2_up;s21;s9_bsl_tight;s6x1;s13
002955.SZ,20260319,EVENT,-2.8504,27.9,24.789,0.1109,s17;s8_sweep_bear;s10_in_ob;s5;s6x1;s14
300633.SZ,20260319,EVENT,-5.5516,29.021,24.633,0.1617,s17;s9_bsl_tight;s5;s6x1;s14
603885.SH,20260326,EVENT,2.9426,14.27,11.154,0.105,s15;s5;s6x1;s14
000009.SZ,20260311,EVENT,-5.9054,9.8,8.674,1.1,s17
000408.SZ,20260325,EVENT,6.9561,81.807,72.325,0.147,s9_bsl_tight;s12_in_ote;s5;s14
000408.SZ,20260326,EVENT,8.4677,81.807,72.242,0.105,s15;s9_bsl_tight;s5;s14
603836.SH,20260306,EVENT,-5.1864,10.64,9.625,0.0206,s1v2_CHoCH↑;s7v2_up;s19;s9_bsl_tight;s5;s6x1
300583.SZ,20260310,EVENT,-0.5219,15.245,14.577,0.21,s15;s9_bsl_tight;s5
688278.SH,20260316,EVENT,-2.1037,79.185,68.287,0.3234,s17;s12_in_ote;s5;s6x1
002655_SZ.SZ,20260302,CONT,5.9493,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
600188_SH.SH,20260302,CONT,11.4052,,,0.045,s7v2_up;s22;s5
600482_SH.SH,20260305,CONT,-11.9589,,,0.18,s7v2_up;s16;s5
601898_SH.SH,20260312,CONT,-2.7054,,,0.3,s7v2_up;s5
301265_SZ.SZ,20260317,CONT,0.9915,,,0.18,s7v2_up;s16;s5
300868_SZ.SZ,20260324,CONT,6.0426,,,0.09,s7v2_up;s16;s5;s14
688251_SH.SH,20260325,CONT,-3.1379,,,0.06,s1v2_CHoCH↑;s7v2_up;s5;s14
002309_SZ.SZ,20260331,CONT,-16.2417,,,0.09,s7v2_up;s16;s5;s14
600909.SH,20260311,EVENT,-3.6518,7.73,5.853,0.144,s1v2_CHoCH↓;s4;s5;s6x3
600208.SH,20260316,EVENT,-4.9156,3.86,3.308,0.231,s17;s9_bsl_tight;s4;s5
600679.SH,20260319,EVENT,-3.3432,13.047,11.652,0.1155,s17;s4;s5;s6x1;s14
603043.SH,20260330,EVENT,-3.9452,17.57,14.714,0.15,s4;s5;s14
605162_SH.SH,20260401,CONT,10.4529,,,0.0225,s7v2_up;s22;s5;s14
002713_SZ.SZ,20260408,CONT,10.1528,,,0.0225,s7v2_up;s22;s5;s14
002902_SZ.SZ,20260414,CONT,2.576,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002281_SZ.SZ,20260416,CONT,34.3896,,,0.18,s7v2_up;s16;s5
002281_SZ.SZ,20260417,CONT,35.6861,,,0.18,s7v2_up;s16;s5
301222_SZ.SZ,20260417,CONT,29.8452,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688383_SH.SH,20260417,CONT,3.5317,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
603165_SH.SH,20260420,CONT,8.5821,,,0.18,s7v2_up;s16;s5
301369_SZ.SZ,20260423,CONT,37.1808,,,0.3,s7v2_up;s5
603950_SH.SH,20260423,CONT,15.0388,,,0.045,s7v2_up;s22;s5
003031_SZ.SZ,20260428,CONT,26.8506,,,0.18,s7v2_up;s16;s5
605006_SH.SH,20260428,CONT,28.4216,,,0.18,s7v2_up;s16;s5
002273_SZ.SZ,20260430,CONT,10.7384,,,0.045,s7v2_up;s22;s5
002384_SZ.SZ,20260430,CONT,16.8197,,,0.18,s7v2_up;s16;s5
003031_SZ.SZ,20260430,CONT,35.3134,,,0.18,s7v2_up;s16;s5
301603_SZ.SZ,20260430,CONT,26.7856,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
603139_SH.SH,20260430,CONT,5.5119,,,0.045,s7v2_up;s22;s5
688683_SH.SH,20260430,CONT,1.1268,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
000063.SZ,20260529,EVENT,1.4191,39.792,33.608,0.098,s1v2_CHoCH↑;s7v2_up;s9_bsl_tight;s6x1
600239.SH,20260529,EVENT,-6.55,2.26,1.436,0.56,s10_in_ob;s6x1
603456.SH,20260527,EVENT,-1.7278,17.69,12.435,0.1344,s1v2_CHoCH↓;s10_in_ob;s5;s6x1
002938_SZ.SZ,20260506,CONT,23.7167,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
003031_SZ.SZ,20260506,CONT,30.8796,,,0.18,s7v2_up;s16;s5
688069_SH.SH,20260506,CONT,45.1166,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002938_SZ.SZ,20260507,CONT,25.5635,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
301371_SZ.SZ,20260507,CONT,5.4799,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
688381_SH.SH,20260507,CONT,28.5425,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
002916_SZ.SZ,20260512,CONT,25.5841,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
300054_SZ.SZ,20260512,CONT,18.5593,,,0.18,s7v2_up;s16;s5
603682_SH.SH,20260512,CONT,-5.4934,,,0.18,s7v2_up;s16;s5
688508_SH.SH,20260512,CONT,6.3858,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
000668_SZ.SZ,20260514,CONT,1.0686,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
300475_SZ.SZ,20260514,CONT,-3.6178,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
300706_SZ.SZ,20260514,CONT,6.7505,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688110_SH.SH,20260514,CONT,-11.271,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
688290_SH.SH,20260514,CONT,2.6271,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
000668_SZ.SZ,20260515,CONT,-0.9096,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
001339_SZ.SZ,20260518,CONT,3.8678,,,0.045,s7v2_up;s22;s5
301285_SZ.SZ,20260518,CONT,-5.3475,,,0.045,s7v2_up;s22;s5
601208_SH.SH,20260518,CONT,5.0701,,,0.18,s7v2_up;s16;s5
603162_SH.SH,20260518,CONT,-8.3698,,,0.18,s7v2_up;s16;s5
688017_SH.SH,20260518,CONT,-4.4363,,,0.18,s7v2_up;s16;s5
002635_SZ.SZ,20260519,CONT,-3.8504,,,0.18,s7v2_up;s16;s5
300408_SZ.SZ,20260519,CONT,49.9508,,,0.18,s7v2_up;s16;s5
301123_SZ.SZ,20260519,CONT,17.8385,,,0.045,s7v2_up;s22;s5
603336_SH.SH,20260519,CONT,-27.5771,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
603608_SH.SH,20260519,CONT,26.8395,,,0.045,s7v2_up;s22;s5
688179_SH.SH,20260519,CONT,-10.4508,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
003004_SZ.SZ,20260520,CONT,58.5642,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002273_SZ.SZ,20260520,CONT,-5.8821,,,0.18,s7v2_up;s16;s5
002993_SZ.SZ,20260520,CONT,7.3483,,,0.18,s7v2_up;s16;s5
603936_SH.SH,20260520,CONT,5.2934,,,0.18,s7v2_up;s16;s5
605358_SH.SH,20260520,CONT,3.7469,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688052_SH.SH,20260520,CONT,7.7877,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
600936_SH.SH,20260522,CONT,3.9812,,,0.18,s7v2_up;s16;s5
300106_SZ.SZ,20260525,CONT,-10.9349,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
600730_SH.SH,20260525,CONT,1.7685,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
300825_SZ.SZ,20260526,CONT,7.5147,,,0.12,s1v2_CHoCH↑;s7v2_up;s5
688107_SH.SH,20260526,CONT,-17.3429,,,0.0252,s1v2_CHoCH↑;s7v2_up;s18;s16;s5
002782_SZ.SZ,20260527,CONT,-18.3149,,,0.0038,s1v2_CHoCH↑;s7v2_up;s18;s16;s23;s5
688068.SH,20260527,EVENT,-7.7309,127.86,71.362,0.5,s4
300883.SZ,20260528,EVENT,-7.1959,8.0,6.393,0.0129,s7v2_up;s22;s9_bsl_tight;s12_in_ote;s4;s6x1
600567.SH,20260611,EVENT,-5.2521,1.4,1.29,0.0504,s15;s8_sweep_bear;s10_in_ob;s5;s13;s14
002758.SZ,20260615,EVENT,-2.99,8.605,7.68,0.36,s15;s5;s6x3
600679.SH,20260608,EVENT,-10.6,12.157,9.339,0.385,s17;s13;s14
600567.SH,20260612,EVENT,7.0723,1.4,1.288,0.084,s15;s10_in_ob;s5;s13;s14
603987.SH,20260612,EVENT,-0.934,8.67,7.118,0.231,s17;s5;s6x1;s14
300871.SZ,20260615,EVENT,2.6908,28.571,19.131,0.48,s1v2_CHoCH↓;s6x3
300193.SZ,20260616,EVENT,-4.9122,8.66,6.971,0.0343,s1v2_CHoCH↓;s20;s15;s6x1;s13
301223.SZ,20260616,EVENT,-2.6463,20.003,16.402,0.528,s17;s10_in_ob;s5
688377.SH,20260604,EVENT,-9.5393,37.292,29.079,0.0196,s1v2_CHoCH↓;s20;s15;s10_in_ob;s13;s14
605507.SH,20260605,EVENT,-4.4321,16.964,14.659,0.55,s17;s14
600187.SH,20260612,EVENT,-15.7731,1.92,1.137,0.308,s17;s10_in_ob;s6x1;s14
301333.SZ,20260616,EVENT,13.6648,70.081,42.623,1.1,s17
603899.SH,20260601,EVENT,-2.9342,25.186,20.65,0.35,s15;s6x1
