symbol,entry_date,src,net_pnl_pct,pnl,structure_state,trend_v2,breakout_kind_v2,retrace_state_v2
301333.SZ,20260616,EVENT,13.6648,13.6648,bear(LH+LL),down,BOS↓,retrace_ok
603899.SH,20260601,EVENT,-2.9342,-2.9342,bear(LH+LL),down,BOS↓,retrace_fail
002637.SZ,20260603,EVENT,1.0045,1.0045,expansion(HH+LL),down,BOS↓,retrace_fail
600585.SH,20260603,EVENT,-4.9084,-4.9084,bear(LH+LL),down,BOS↓,no_retrace
605507.SH,20260603,EVENT,-2.0988,-2.0988,bear(LH+LL),down,BOS↓,retrace_ok
000100.SZ,20260604,EVENT,1.1383,1.1383,expansion(HH+LL),up,CHoCH↑,retrace_ok
000055.SZ,20260609,EVENT,7.7806,7.7806,expansion(HH+LL),up,BOS↑,retrace_fail
002206.SZ,20260611,EVENT,2.0874,2.0874,bear(LH+LL),down,BOS↓,retrace_ok
002332.SZ,20260611,EVENT,0.1146,0.1146,bear(LH+LL),down,BOS↓,retrace_ok
300347.SZ,20260611,EVENT,26.0276,26.0276,bear(LH+LL),down,BOS↓,retrace_fail
002223.SZ,20260615,EVENT,-4.0712,-4.0712,bear(LH+LL),down,BOS↓,no_retrace
300347.SZ,20260615,EVENT,0.5654,0.5654,bear(LH+LL),down,BOS↓,retrace_fail
603579.SH,20260615,EVENT,-0.2985,-0.2985,bear(LH+LL),down,BOS↓,retrace_fail
301263.SZ,20260617,EVENT,-9.2489,-9.2489,bull(HH+HL),down,CHoCH↓,retrace_ok
301333.SZ,20260617,EVENT,15.1185,15.1185,bear(LH+LL),down,BOS↓,retrace_ok
301097.SZ,20260618,EVENT,4.737,4.737,expansion(HH+LL),down,CHoCH↓,no_retrace
300245.SZ,20260601,EVENT,-2.2301,-2.2301,expansion(HH+LL),down,BOS↓,no_retrace
000409.SZ,20260604,EVENT,-4.5264,-4.5264,expansion(HH+LL),up,CHoCH↑,retrace_fail
300583.SZ,20260604,EVENT,-1.8729,-1.8729,bull(HH+HL),down,CHoCH↓,retrace_ok
603858.SH,20260604,EVENT,-3.5877,-3.5877,compress(LH+HL),down,BOS↓,no_retrace
300611.SZ,20260605,EVENT,-0.3183,-0.3183,expansion(HH+LL),up,CHoCH↑,retrace_fail
688278.SH,20260605,EVENT,9.9354,9.9354,compress(LH+HL),down,BOS↓,retrace_ok
688513.SH,20260605,EVENT,-2.2323,-2.2323,bear(LH+LL),down,BOS↓,no_retrace
688606.SH,20260608,EVENT,-7.2355,-7.2355,bear(LH+LL),down,BOS↓,no_retrace
000055.SZ,20260610,EVENT,0.9652,0.9652,expansion(HH+LL),up,BOS↑,retrace_fail
601800.SH,20260612,EVENT,-3.3188,-3.3188,bear(LH+LL),down,BOS↓,retrace_fail
688109.SH,20260612,EVENT,3.1232,3.1232,compress(LH+HL),down,BOS↓,retrace_ok
000801.SZ,20260615,EVENT,-1.4207,-1.4207,bear(LH+LL),down,BOS↓,retrace_ok
300791.SZ,20260615,EVENT,-4.8095,-4.8095,bear(LH+LL),down,BOS↓,retrace_fail
600872.SH,20260615,EVENT,-6.592,-6.592,expansion(HH+LL),down,CHoCH↓,retrace_fail
300883.SZ,20260616,EVENT,-3.0934,-3.0934,bull(HH+HL),up,BOS↑,retrace_fail
000564.SZ,20260617,EVENT,-4.9047,-4.9047,expansion(HH+LL),down,BOS↓,retrace_fail
300347.SZ,20260617,EVENT,0.9277,0.9277,bear(LH+LL),down,CHoCH↓,retrace_ok
002962_SZ.SZ,20260603,CONT,-11.0477,-11.0477,bull(HH+HL),up,BOS↑,retrace_ok
301566_SZ.SZ,20260603,CONT,-1.7802,-1.7802,bear(LH+LL),up,CHoCH↑,no_retrace
301568_SZ.SZ,20260603,CONT,47.2476,47.2476,compress(LH+HL),up,CHoCH↑,retrace_ok
300037_SZ.SZ,20260605,CONT,13.5243,13.5243,bull(HH+HL),up,BOS↑,retrace_ok
601678_SH.SH,20260623,CONT,-4.5478,-4.5478,bull(HH+HL),up,BOS↑,retrace_ok
002876_SZ.SZ,20260625,CONT,-11.6286,-11.6286,bull(HH+HL),up,BOS↑,no_retrace
002937_SZ.SZ,20260625,CONT,1.3998,1.3998,expansion(HH+LL),up,CHoCH↑,retrace_ok
603290_SH.SH,20260630,CONT,-20.5931,-20.5931,bull(HH+HL),up,BOS↑,retrace_ok
600179.SH,20260603,EVENT,4.5809,4.5809,bull(HH+HL),down,BOS↓,retrace_fail
301078.SZ,20260605,EVENT,-2.1953,-2.1953,bull(HH+HL),down,CHoCH↓,no_retrace
002452.SZ,20260610,EVENT,9.4688,9.4688,expansion(HH+LL),up,BOS↑,retrace_fail
002661.SZ,20260611,EVENT,-6.3837,-6.3837,compress(LH+HL),down,BOS↓,retrace_ok
300082.SZ,20260616,EVENT,-5.8697,-5.8697,bear(LH+LL),down,CHoCH↓,retrace_ok
000100.SZ,20260610,EVENT,2.0876,2.0876,bull(HH+HL),up,CHoCH↑,retrace_ok
300143.SZ,20260720,EVENT,5.307,5.307,compress(LH+HL),up,CHoCH↑,retrace_fail
600382.SH,20260729,EVENT,0.718,0.718,bear(LH+LL),down,BOS↓,retrace_fail
300906.SZ,20260730,EVENT,-0.3593,-0.3593,bear(LH+LL),down,BOS↓,retrace_fail
301032.SZ,20260722,EVENT,9.9244,9.9244,bear(LH+LL),down,BOS↓,no_retrace
300988.SZ,20260724,EVENT,-2.5251,-2.5251,bear(LH+LL),down,BOS↓,retrace_fail
301446.SZ,20260724,EVENT,23.6725,23.6725,bear(LH+LL),down,BOS↓,retrace_fail
002888.SZ,20260728,EVENT,17.0396,17.0396,bull(HH+HL),down,CHoCH↓,no_retrace
601799.SH,20260729,EVENT,1.0371,1.0371,bear(LH+LL),down,CHoCH↓,retrace_ok
603390.SH,20260729,EVENT,7.6932,7.6932,bear(LH+LL),down,BOS↓,retrace_ok
600382.SH,20260730,EVENT,0.2339,0.2339,bear(LH+LL),down,BOS↓,retrace_fail
301446.SZ,20260731,EVENT,14.5298,14.5298,bear(LH+LL),down,BOS↓,retrace_fail
603920.SH,20260731,EVENT,20.7129,20.7129,bear(LH+LL),down,BOS↓,no_retrace
002858.SZ,20260717,EVENT,-5.7828,-5.7828,bear(LH+LL),down,BOS↓,retrace_fail
601717.SH,20260717,EVENT,0.4206,0.4206,compress(LH+HL),down,BOS↓,no_retrace
688326.SH,20260717,EVENT,-4.9378,-4.9378,bear(LH+LL),down,BOS↓,retrace_fail
002340.SZ,20260720,EVENT,7.8089,7.8089,bear(LH+LL),down,BOS↓,retrace_ok
301087.SZ,20260721,EVENT,3.73,3.73,bull(HH+HL),up,CHoCH↑,retrace_ok
601600.SH,20260721,EVENT,7.2042,7.2042,bear(LH+LL),up,CHoCH↑,retrace_ok
000695.SZ,20260722,EVENT,4.2937,4.2937,bear(LH+LL),down,CHoCH↓,retrace_ok
002858.SZ,20260722,EVENT,13.1279,13.1279,bear(LH+LL),down,BOS↓,retrace_ok
300014.SZ,20260722,EVENT,0.4595,0.4595,expansion(HH+LL),down,CHoCH↓,retrace_fail
300183.SZ,20260723,EVENT,5.727,5.727,bear(LH+LL),down,BOS↓,retrace_ok
688032.SH,20260723,EVENT,4.7681,4.7681,bear(LH+LL),down,BOS↓,retrace_ok
002020.SZ,20260727,EVENT,6.4501,6.4501,compress(LH+HL),down,BOS↓,retrace_fail
002340.SZ,20260727,EVENT,4.0666,4.0666,bear(LH+LL),down,BOS↓,retrace_fail
300091.SZ,20260727,EVENT,7.9517,7.9517,bear(LH+LL),down,BOS↓,retrace_ok
300906.SZ,20260727,EVENT,15.8211,15.8211,bear(LH+LL),down,BOS↓,retrace_ok
300925.SZ,20260728,EVENT,7.7715,7.7715,bear(LH+LL),down,BOS↓,retrace_ok
301290.SZ,20260728,EVENT,11.6768,11.6768,bear(LH+LL),down,BOS↓,retrace_ok
002722.SZ,20260729,EVENT,3.8525,3.8525,expansion(HH+LL),down,BOS↓,retrace_ok
002778.SZ,20260729,EVENT,9.0299,9.0299,bear(LH+LL),down,BOS↓,retrace_ok
002812.SZ,20260729,EVENT,8.2768,8.2768,bear(LH+LL),down,BOS↓,retrace_ok
605588.SH,20260730,EVENT,19.1558,19.1558,expansion(HH+LL),down,CHoCH↓,no_retrace
688623.SH,20260730,EVENT,6.3355,6.3355,expansion(HH+LL),down,BOS↓,retrace_fail
002023.SZ,20260731,EVENT,15.9644,15.9644,expansion(HH+LL),down,CHoCH↓,no_retrace
002827.SZ,20260717,EVENT,0.168,0.168,bear(LH+LL),down,BOS↓,retrace_fail
301173.SZ,20260721,EVENT,-3.2819,-3.2819,compress(LH+HL),down,BOS↓,retrace_ok
301283.SZ,20260721,EVENT,9.1477,9.1477,bear(LH+LL),down,BOS↓,retrace_ok
688331.SH,20260721,EVENT,-3.6813,-3.6813,bull(HH+HL),down,CHoCH↓,retrace_ok
301533.SZ,20260723,EVENT,11.1636,11.1636,bear(LH+LL),down,BOS↓,no_retrace
600382.SH,20260723,EVENT,11.1156,11.1156,bear(LH+LL),down,BOS↓,retrace_ok
001233.SZ,20260724,EVENT,5.046,5.046,bear(LH+LL),down,BOS↓,retrace_fail
003008.SZ,20260724,EVENT,-2.2754,-2.2754,bear(LH+LL),down,BOS↓,no_retrace
301330.SZ,20260724,EVENT,-1.837,-1.837,expansion(HH+LL),down,BOS↓,retrace_ok
002722.SZ,20260727,EVENT,8.188,8.188,expansion(HH+LL),down,BOS↓,retrace_ok
002929.SZ,20260728,EVENT,-13.7508,-13.7508,compress(LH+HL),down,CHoCH↓,retrace_ok
300467.SZ,20260728,EVENT,8.6106,8.6106,compress(LH+HL),down,CHoCH↓,retrace_ok
301252.SZ,20260728,EVENT,15.9517,15.9517,compress(LH+HL),down,CHoCH↓,no_retrace
301662.SZ,20260728,EVENT,6.5845,6.5845,bear(LH+LL),down,BOS↓,no_retrace
002023.SZ,20260729,EVENT,20.1637,20.1637,expansion(HH+LL),down,CHoCH↓,no_retrace
002931.SZ,20260729,EVENT,16.0042,16.0042,bear(LH+LL),down,CHoCH↓,no_retrace
300690.SZ,20260729,EVENT,-0.5519,-0.5519,expansion(HH+LL),down,BOS↓,retrace_ok
301305.SZ,20260729,EVENT,17.6735,17.6735,expansion(HH+LL),down,BOS↓,no_retrace
600580.SH,20260729,EVENT,19.7701,19.7701,expansion(HH+LL),down,CHoCH↓,no_retrace
603920.SH,20260729,EVENT,19.6577,19.6577,bear(LH+LL),down,BOS↓,no_retrace
688162.SH,20260729,EVENT,11.4777,11.4777,bear(LH+LL),down,BOS↓,retrace_ok
688429.SH,20260729,EVENT,13.9964,13.9964,bear(LH+LL),down,BOS↓,retrace_ok
688638.SH,20260729,EVENT,14.7536,14.7536,bear(LH+LL),down,BOS↓,retrace_ok
002079.SZ,20260730,EVENT,7.9927,7.9927,bear(LH+LL),down,CHoCH↓,no_retrace
002931.SZ,20260730,EVENT,18.3857,18.3857,bear(LH+LL),down,CHoCH↓,no_retrace
300095.SZ,20260730,EVENT,2.602,2.602,bear(LH+LL),down,BOS↓,no_retrace
300183.SZ,20260730,EVENT,5.7276,5.7276,bear(LH+LL),down,BOS↓,retrace_fail
301306.SZ,20260730,EVENT,18.7909,18.7909,expansion(HH+LL),down,BOS↓,no_retrace
600580.SH,20260730,EVENT,19.2423,19.2423,expansion(HH+LL),down,CHoCH↓,no_retrace
688350.SH,20260730,EVENT,5.7156,5.7156,bear(LH+LL),down,CHoCH↓,no_retrace
002050.SZ,20260731,EVENT,6.4613,6.4613,expansion(HH+LL),down,BOS↓,no_retrace
002722.SZ,20260731,EVENT,1.48,1.48,bull(HH+HL),down,BOS↓,retrace_ok
003015.SZ,20260731,EVENT,14.1078,14.1078,bear(LH+LL),down,BOS↓,retrace_ok
300687.SZ,20260731,EVENT,29.5874,29.5874,expansion(HH+LL),down,BOS↓,no_retrace
603079.SH,20260731,EVENT,11.0598,11.0598,bear(LH+LL),down,BOS↓,retrace_fail
605588.SH,20260731,EVENT,23.652,23.652,expansion(HH+LL),down,CHoCH↓,no_retrace
688359.SH,20260731,EVENT,25.3043,25.3043,expansion(HH+LL),down,BOS↓,no_retrace
000923.SZ,20260717,EVENT,8.7403,8.7403,bear(LH+LL),down,BOS↓,retrace_fail
301283.SZ,20260720,EVENT,7.447,7.447,bear(LH+LL),down,BOS↓,retrace_ok
002020.SZ,20260722,EVENT,-2.8162,-2.8162,bull(HH+HL),down,BOS↓,retrace_fail
301026.SZ,20260722,EVENT,29.6587,29.6587,bear(LH+LL),down,BOS↓,retrace_ok
601799.SH,20260722,EVENT,5.2205,5.2205,bear(LH+LL),down,CHoCH↓,retrace_ok
000695.SZ,20260723,EVENT,-0.2131,-0.2131,bear(LH+LL),down,CHoCH↓,retrace_ok
001322.SZ,20260723,EVENT,-2.3781,-2.3781,compress(LH+HL),down,CHoCH↓,retrace_ok
002318.SZ,20260723,EVENT,5.3061,5.3061,bear(LH+LL),down,BOS↓,no_retrace
301439.SZ,20260728,EVENT,7.137,7.137,bear(LH+LL),down,BOS↓,retrace_ok
301248.SZ,20260729,EVENT,17.7349,17.7349,bear(LH+LL),down,CHoCH↓,no_retrace
600186.SH,20260729,EVENT,28.519,28.519,expansion(HH+LL),down,CHoCH↓,retrace_ok
603135.SH,20260729,EVENT,9.0864,9.0864,expansion(HH+LL),down,CHoCH↓,no_retrace
002203.SZ,20260730,EVENT,9.2758,9.2758,expansion(HH+LL),down,CHoCH↓,retrace_fail
603088.SH,20260730,EVENT,3.1506,3.1506,bear(LH+LL),down,BOS↓,retrace_ok
002203.SZ,20260731,EVENT,10.8095,10.8095,expansion(HH+LL),down,CHoCH↓,retrace_ok
002600.SZ,20260731,EVENT,2.2847,2.2847,expansion(HH+LL),down,CHoCH↓,no_retrace
301252.SZ,20260731,EVENT,22.5474,22.5474,bear(LH+LL),down,CHoCH↓,no_retrace
301322.SZ,20260731,EVENT,25.0864,25.0864,expansion(HH+LL),down,CHoCH↓,retrace_ok
603031.SH,20260731,EVENT,21.0513,21.0513,bear(LH+LL),down,BOS↓,no_retrace
688657.SH,20260731,EVENT,26.8827,26.8827,bear(LH+LL),down,CHoCH↓,no_retrace
603713_SH.SH,20260701,CONT,0.0088,0.0088,expansion(HH+LL),up,CHoCH↑,no_retrace
603259_SH.SH,20260702,CONT,2.3434,2.3434,bear(LH+LL),up,CHoCH↑,no_retrace
002860_SZ.SZ,20260710,CONT,7.3574,7.3574,bull(HH+HL),up,CHoCH↑,no_retrace
600918.SH,20260722,EVENT,-1.1665,-1.1665,compress(LH+HL),up,CHoCH↑,retrace_ok
000695.SZ,20260724,EVENT,-1.2316,-1.2316,bear(LH+LL),down,CHoCH↓,retrace_ok
688623.SH,20260724,EVENT,-1.3068,-1.3068,expansion(HH+LL),down,BOS↓,retrace_ok
002318.SZ,20260727,EVENT,5.2487,5.2487,bear(LH+LL),down,BOS↓,no_retrace
002820.SZ,20260729,EVENT,8.2918,8.2918,expansion(HH+LL),down,BOS↓,retrace_fail
603091.SH,20260729,EVENT,5.0222,5.0222,expansion(HH+LL),down,BOS↓,retrace_fail
001205.SZ,20260730,EVENT,4.6693,4.6693,bear(LH+LL),down,BOS↓,retrace_fail
603031.SH,20260730,EVENT,16.2418,16.2418,bear(LH+LL),down,BOS↓,no_retrace
688153.SH,20260730,EVENT,6.9575,6.9575,expansion(HH+LL),down,BOS↓,no_retrace
688755.SH,20260731,EVENT,18.4595,18.4595,expansion(HH+LL),down,BOS↓,no_retrace
301120.SZ,20260805,EVENT,-9.1353,-9.1353,bear(LH+LL),up,CHoCH↑,no_retrace
300274.SZ,20260810,EVENT,1.5689,1.5689,compress(LH+HL),down,CHoCH↓,no_retrace
002130.SZ,20260803,EVENT,0.6053,0.6053,bear(LH+LL),down,BOS↓,retrace_ok
688251.SH,20260806,EVENT,1.6539,1.6539,bear(LH+LL),down,BOS↓,no_retrace
688312.SH,20260806,EVENT,7.8912,7.8912,bear(LH+LL),down,CHoCH↓,retrace_ok
300637.SZ,20260807,EVENT,0.9466,0.9466,bear(LH+LL),down,CHoCH↓,no_retrace
300727.SZ,20260810,EVENT,-3.9514,-3.9514,bull(HH+HL),down,BOS↓,retrace_ok
301120.SZ,20260806,EVENT,-6.4337,-6.4337,bear(LH+LL),up,CHoCH↑,no_retrace
000035.SZ,20260807,EVENT,-5.6155,-5.6155,expansion(HH+LL),up,CHoCH↑,retrace_ok
688080.SH,20260810,EVENT,-0.5894,-0.5894,expansion(HH+LL),down,BOS↓,retrace_ok
002655.SZ,20260803,EVENT,67.5344,67.5344,expansion(HH+LL),down,BOS↓,retrace_ok
002787.SZ,20260803,EVENT,18.5229,18.5229,expansion(HH+LL),down,BOS↓,retrace_fail
300232.SZ,20260804,EVENT,-6.2704,-6.2704,bear(LH+LL),down,CHoCH↓,no_retrace
300274.SZ,20260804,EVENT,8.3237,8.3237,bear(LH+LL),down,CHoCH↓,no_retrace
301396.SZ,20260804,EVENT,28.3915,28.3915,compress(LH+HL),down,BOS↓,retrace_ok
300232.SZ,20260805,EVENT,-5.3545,-5.3545,bear(LH+LL),down,CHoCH↓,no_retrace
300811.SZ,20260805,EVENT,21.4881,21.4881,bear(LH+LL),down,CHoCH↓,retrace_ok
301330.SZ,20260806,EVENT,-3.4791,-3.4791,expansion(HH+LL),down,BOS↓,retrace_fail
301446.SZ,20260806,EVENT,1.9931,1.9931,bear(LH+LL),down,BOS↓,retrace_fail
300100.SZ,20260807,EVENT,-13.3471,-13.3471,bear(LH+LL),down,BOS↓,retrace_ok
601777.SH,20260807,EVENT,-1.3541,-1.3541,bear(LH+LL),up,CHoCH↑,retrace_ok
688395.SH,20260807,EVENT,3.6901,3.6901,bear(LH+LL),down,BOS↓,retrace_fail
688755.SH,20260810,EVENT,1.6361,1.6361,expansion(HH+LL),down,BOS↓,retrace_fail
688080.SH,20260811,EVENT,-0.5987,-0.5987,expansion(HH+LL),down,BOS↓,retrace_fail
002429.SZ,20260812,EVENT,2.1654,2.1654,bear(LH+LL),down,BOS↓,retrace_ok
301308.SZ,20260812,EVENT,-6.9372,-6.9372,expansion(HH+LL),down,CHoCH↓,no_retrace
688035.SH,20260812,EVENT,10.0792,10.0792,bear(LH+LL),down,CHoCH↓,no_retrace
300637.SZ,20260813,EVENT,0.7064,0.7064,bear(LH+LL),down,CHoCH↓,no_retrace
688035.SH,20260814,EVENT,9.0789,9.0789,bear(LH+LL),down,CHoCH↓,no_retrace
300637.SZ,20260820,EVENT,2.9787,2.9787,bear(LH+LL),down,CHoCH↓,retrace_ok
002188.SZ,20260803,EVENT,3.6202,3.6202,bear(LH+LL),down,BOS↓,retrace_fail
300906.SZ,20260803,EVENT,-0.0428,-0.0428,bear(LH+LL),down,BOS↓,retrace_fail
301010.SZ,20260803,EVENT,4.9813,4.9813,bear(LH+LL),down,BOS↓,retrace_fail
688258.SH,20260803,EVENT,8.6515,8.6515,expansion(HH+LL),down,CHoCH↓,no_retrace
688716.SH,20260803,EVENT,11.0995,11.0995,expansion(HH+LL),down,CHoCH↓,no_retrace
300095.SZ,20260804,EVENT,-5.9376,-5.9376,bear(LH+LL),down,BOS↓,retrace_fail
002655.SZ,20260805,EVENT,34.2503,34.2503,expansion(HH+LL),down,BOS↓,retrace_fail
688368.SH,20260807,EVENT,4.2912,4.2912,bear(LH+LL),down,BOS↓,retrace_fail
600186.SH,20260810,EVENT,11.9296,11.9296,bull(HH+HL),down,CHoCH↓,retrace_fail
002655.SZ,20260813,EVENT,17.8473,17.8473,expansion(HH+LL),down,BOS↓,retrace_fail
301359.SZ,20260813,EVENT,1.9942,1.9942,bear(LH+LL),down,BOS↓,retrace_fail
301396.SZ,20260813,EVENT,-2.487,-2.487,bear(LH+LL),down,BOS↓,retrace_fail
688525.SH,20260813,EVENT,-0.0072,-0.0072,bear(LH+LL),down,CHoCH↓,no_retrace
002655.SZ,20260814,EVENT,24.2614,24.2614,expansion(HH+LL),down,BOS↓,retrace_fail
688381.SH,20260814,EVENT,11.6065,11.6065,bear(LH+LL),down,BOS↓,retrace_fail
002683.SZ,20260803,EVENT,8.3203,8.3203,expansion(HH+LL),down,BOS↓,retrace_fail
002929.SZ,20260803,EVENT,17.7031,17.7031,bear(LH+LL),down,BOS↓,retrace_fail
300684.SZ,20260803,EVENT,55.7025,55.7025,expansion(HH+LL),down,BOS↓,retrace_fail
301265.SZ,20260803,EVENT,24.7689,24.7689,expansion(HH+LL),down,CHoCH↓,no_retrace
600252.SH,20260803,EVENT,5.0687,5.0687,compress(LH+HL),down,BOS↓,retrace_fail
600673.SH,20260803,EVENT,30.2536,30.2536,bear(LH+LL),down,BOS↓,retrace_fail
688381.SH,20260803,EVENT,28.8302,28.8302,bear(LH+LL),down,BOS↓,retrace_fail
301252.SZ,20260804,EVENT,8.5181,8.5181,bear(LH+LL),down,CHoCH↓,no_retrace
301322.SZ,20260804,EVENT,13.6472,13.6472,expansion(HH+LL),down,CHoCH↓,retrace_ok
300184.SZ,20260805,EVENT,-1.3139,-1.3139,bear(LH+LL),down,CHoCH↓,no_retrace
601006.SH,20260805,EVENT,-1.2471,-1.2471,compress(LH+HL),up,CHoCH↑,retrace_ok
002787.SZ,20260806,EVENT,1.4997,1.4997,bear(LH+LL),down,BOS↓,retrace_fail
300687.SZ,20260806,EVENT,-0.6894,-0.6894,bull(HH+HL),down,BOS↓,retrace_fail
301360.SZ,20260806,EVENT,14.5447,14.5447,bear(LH+LL),down,BOS↓,no_retrace
301396.SZ,20260806,EVENT,3.8444,3.8444,bear(LH+LL),down,BOS↓,retrace_fail
603091.SH,20260806,EVENT,2.046,2.046,expansion(HH+LL),down,BOS↓,retrace_fail
600673.SH,20260807,EVENT,0.8411,0.8411,bear(LH+LL),down,BOS↓,retrace_fail
603950.SH,20260807,EVENT,6.7524,6.7524,expansion(HH+LL),down,BOS↓,retrace_fail
688766.SH,20260810,EVENT,1.3835,1.3835,bear(LH+LL),down,CHoCH↓,retrace_fail
688755.SH,20260803,EVENT,15.2512,15.2512,expansion(HH+LL),down,BOS↓,no_retrace
300802.SZ,20260805,EVENT,9.9736,9.9736,bear(LH+LL),down,BOS↓,retrace_ok
688755.SH,20260805,EVENT,13.2862,13.2862,expansion(HH+LL),down,BOS↓,retrace_fail
603950.SH,20260806,EVENT,4.8254,4.8254,expansion(HH+LL),down,BOS↓,retrace_fail
001227.SZ,20260807,EVENT,-2.1663,-2.1663,bull(HH+HL),up,BOS↑,retrace_fail
688716.SH,20260807,EVENT,-6.0521,-6.0521,expansion(HH+LL),down,CHoCH↓,retrace_fail
000932.SZ,20260810,EVENT,-2.0095,-2.0095,bull(HH+HL),up,CHoCH↑,retrace_ok
002722.SZ,20260824,EVENT,1.886,1.886,bull(HH+HL),up,BOS↑,retrace_fail
300192.SZ,20260812,EVENT,1.5747,1.5747,expansion(HH+LL),down,CHoCH↓,retrace_fail
300002.SZ,20260813,EVENT,-4.6285,-4.6285,expansion(HH+LL),up,BOS↑,retrace_fail
