symbol,entry_date,src,net_pnl_pct,resonance_break,resonance_side,breakout_price,breakout_date
300690.SZ,20260729,EVENT,-0.5519,False,,21.68,20260708
301305.SZ,20260729,EVENT,17.6735,False,,26.95,20260707
600580.SH,20260729,EVENT,19.7701,False,,31.06,20260717
603920.SH,20260729,EVENT,19.6577,False,,52.08,20260625
688162.SH,20260729,EVENT,11.4777,False,,22.21,20260713
688429.SH,20260729,EVENT,13.9964,False,,9.21,20260720
688638.SH,20260729,EVENT,14.7536,False,,29.66,20260708
002079.SZ,20260730,EVENT,7.9927,False,,11.37,20260715
002931.SZ,20260730,EVENT,18.3857,False,,60.96,20260709
300095.SZ,20260730,EVENT,2.602,False,,8.27,20260717
300183.SZ,20260730,EVENT,5.7276,False,,9.36,20260720
301306.SZ,20260730,EVENT,18.7909,False,,155.0,20260708
600580.SH,20260730,EVENT,19.2423,False,,31.06,20260717
688350.SH,20260730,EVENT,5.7156,False,,32.03,20260703
002050.SZ,20260731,EVENT,6.4613,False,,35.78,20260724
002722.SZ,20260731,EVENT,1.48,False,,11.62,20260722
003015.SZ,20260731,EVENT,14.1078,False,,11.2,20260713
300687.SZ,20260731,EVENT,29.5874,False,,25.68,20260716
603079.SH,20260731,EVENT,11.0598,False,,10.64,20260721
605588.SH,20260731,EVENT,23.652,False,,60.48,20260707
688359.SH,20260731,EVENT,25.3043,False,,87.02,20260730
000923.SZ,20260717,EVENT,8.7403,False,,13.31,20260714
301283.SZ,20260720,EVENT,7.447,False,,24.03,20260709
002020.SZ,20260722,EVENT,-2.8162,False,,12.87,20260701
301026.SZ,20260722,EVENT,29.6587,False,,19.74,20260707
601799.SH,20260722,EVENT,5.2205,False,,87.28,20260717
000695.SZ,20260723,EVENT,-0.2131,False,,12.42,20260626
001322.SZ,20260723,EVENT,-2.3781,False,,7.0,20260525
002318.SZ,20260723,EVENT,5.3061,False,,22.46,20260707
301439.SZ,20260728,EVENT,7.137,False,,15.34,20260707
301248.SZ,20260729,EVENT,17.7349,False,,59.81,20260720
600186.SH,20260729,EVENT,28.519,False,,9.09,20260717
603135.SH,20260729,EVENT,9.0864,False,,11.5,20260714
002203.SZ,20260730,EVENT,9.2758,False,,17.68,20260717
603088.SH,20260730,EVENT,3.1506,False,,9.25,20260713
002203.SZ,20260731,EVENT,10.8095,False,,17.68,20260717
002600.SZ,20260731,EVENT,2.2847,False,,15.14,20260708
301252.SZ,20260731,EVENT,22.5474,False,,33.48,20260716
301322.SZ,20260731,EVENT,25.0864,False,,53.64,20260630
603031.SH,20260731,EVENT,21.0513,False,,35.75,20260730
688657.SH,20260731,EVENT,26.8827,False,,34.38,20260717
603713_SH.SH,20260701,CONT,0.0088,,,59.0,20260617
603259_SH.SH,20260702,CONT,2.3434,,,104.39,20260622
002860_SZ.SZ,20260710,CONT,7.3574,,,15.26,20260703
600918.SH,20260722,EVENT,-1.1665,False,,5.51,20260713
000695.SZ,20260724,EVENT,-1.2316,False,,13.08,20260723
688623.SH,20260724,EVENT,-1.3068,False,,60.988,20260717
002318.SZ,20260727,EVENT,5.2487,False,,22.46,20260707
002820.SZ,20260729,EVENT,8.2918,False,,8.164,20260721
603091.SH,20260729,EVENT,5.0222,False,,48.0,20260715
001205.SZ,20260730,EVENT,4.6693,False,,13.0,20260717
603031.SH,20260730,EVENT,16.2418,False,,43.98,20260720
688153.SH,20260730,EVENT,6.9575,False,,30.024,20260715
688755.SH,20260731,EVENT,18.4595,False,,24.51,20260717
301120.SZ,20260805,EVENT,-9.1353,False,,14.68,20260803
300274.SZ,20260810,EVENT,1.5689,False,,145.25,20260701
002130.SZ,20260803,EVENT,0.6053,False,,16.17,20260729
688251.SH,20260806,EVENT,1.6539,False,,19.59,20260803
688312.SH,20260806,EVENT,7.8912,False,,75.27,20260702
300637.SZ,20260807,EVENT,0.9466,False,,10.0,20260706
300727.SZ,20260810,EVENT,-3.9514,False,,27.81,20260805
301120.SZ,20260806,EVENT,-6.4337,False,,14.68,20260803
000035.SZ,20260807,EVENT,-5.6155,False,,4.624,20260723
688080.SH,20260810,EVENT,-0.5894,False,,34.1,20260720
002655.SZ,20260803,EVENT,67.5344,False,,23.14,20260730
002787.SZ,20260803,EVENT,18.5229,False,,18.69,20260730
300232.SZ,20260804,EVENT,-6.2704,False,,5.11,20260803
300274.SZ,20260804,EVENT,8.3237,False,,145.25,20260701
301396.SZ,20260804,EVENT,28.3915,False,,165.0,20260728
300232.SZ,20260805,EVENT,-5.3545,False,,5.11,20260803
300811.SZ,20260805,EVENT,21.4881,False,,89.52,20260703
301330.SZ,20260806,EVENT,-3.4791,False,,21.91,20260722
301446.SZ,20260806,EVENT,1.9931,False,,34.44,20260804
300100.SZ,20260807,EVENT,-13.3471,False,,21.41,20260724
601777.SH,20260807,EVENT,-1.3541,False,,8.56,20260803
688395.SH,20260807,EVENT,3.6901,False,,20.09,20260717
688755.SH,20260810,EVENT,1.6361,False,,25.94,20260807
688080.SH,20260811,EVENT,-0.5987,False,,34.1,20260720
002429.SZ,20260812,EVENT,2.1654,False,,7.15,20260730
301308.SZ,20260812,EVENT,-6.9372,False,,386.88,20260810
688035.SH,20260812,EVENT,10.0792,False,,84.33,20260713
300637.SZ,20260813,EVENT,0.7064,False,,10.0,20260706
688035.SH,20260814,EVENT,9.0789,False,,84.33,20260713
300637.SZ,20260820,EVENT,2.9787,True,EQH,9.27,20260817
002188.SZ,20260803,EVENT,3.6202,False,,4.57,20260720
300906.SZ,20260803,EVENT,-0.0428,False,,25.18,20260729
301010.SZ,20260803,EVENT,4.9813,False,,15.0,20260720
688258.SH,20260803,EVENT,8.6515,False,,88.01,20260730
688716.SH,20260803,EVENT,11.0995,False,,27.9,20260720
300095.SZ,20260804,EVENT,-5.9376,False,,8.27,20260717
002655.SZ,20260805,EVENT,34.2503,False,,23.14,20260730
688368.SH,20260807,EVENT,4.2912,False,,107.77,20260730
600186.SH,20260810,EVENT,11.9296,False,,9.08,20260804
002655.SZ,20260813,EVENT,17.8473,False,,23.14,20260730
301359.SZ,20260813,EVENT,1.9942,False,,15.99,20260806
301396.SZ,20260813,EVENT,-2.487,False,,165.0,20260728
688525.SH,20260813,EVENT,-0.0072,False,,219.09,20260728
002655.SZ,20260814,EVENT,24.2614,False,,23.14,20260730
688381.SH,20260814,EVENT,11.6065,False,,25.0,20260730
002683.SZ,20260803,EVENT,8.3203,False,,26.23,20260717
002929.SZ,20260803,EVENT,17.7031,False,,46.4,20260730
300684.SZ,20260803,EVENT,55.7025,False,,43.17,20260730
301265.SZ,20260803,EVENT,24.7689,False,,16.94,20260730
600252.SH,20260803,EVENT,5.0687,False,,2.12,20260724
600673.SH,20260803,EVENT,30.2536,False,,26.54,20260730
688381.SH,20260803,EVENT,28.8302,False,,25.0,20260730
301252.SZ,20260804,EVENT,8.5181,False,,33.48,20260716
301322.SZ,20260804,EVENT,13.6472,False,,53.64,20260630
300184.SZ,20260805,EVENT,-1.3139,False,,14.52,20260715
601006.SH,20260805,EVENT,-1.2471,False,,4.728,20260715
002787.SZ,20260806,EVENT,1.4997,False,,18.69,20260730
300687.SZ,20260806,EVENT,-0.6894,False,,22.58,20260803
301360.SZ,20260806,EVENT,14.5447,False,,48.84,20260805
301396.SZ,20260806,EVENT,3.8444,False,,165.0,20260728
603091.SH,20260806,EVENT,2.046,False,,48.0,20260715
600673.SH,20260807,EVENT,0.8411,False,,26.54,20260730
603950.SH,20260807,EVENT,6.7524,False,,51.41,20260730
688766.SH,20260810,EVENT,1.3835,False,,373.66,20260727
688755.SH,20260803,EVENT,15.2512,False,,24.51,20260717
300802.SZ,20260805,EVENT,9.9736,False,,20.928,20260713
688755.SH,20260805,EVENT,13.2862,False,,24.51,20260717
603950.SH,20260806,EVENT,4.8254,False,,51.41,20260730
001227.SZ,20260807,EVENT,-2.1663,False,,2.19,20260730
688716.SH,20260807,EVENT,-6.0521,False,,26.66,20260803
000932.SZ,20260810,EVENT,-2.0095,False,,3.63,20260715
002722.SZ,20260824,EVENT,1.886,False,,13.05,20260818
300192.SZ,20260812,EVENT,1.5747,False,,11.564,20260709
300002.SZ,20260813,EVENT,-4.6285,False,,8.63,20260804
