symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
002617.SZ,20250411,20250508,15.905417,TP_STRUCTURAL,16.0,6.83,7.93,5.94,7.93,1.426966,-0.033708,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002627.SZ,20250411,20250423,11.32295,TP_STRUCTURAL,8.0,5.207,5.807,4.61043,5.807,1.961212,-0.251437,20250224,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002630.SZ,20250411,20250430,-20.2,GAP_SL,12.0,4.3,3.44,3.465,6.0,0.467066,-2.419162,20250124,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002635.SZ,20250411,20250514,8.771193,TIME20,20.0,12.15,13.24,10.8999,17.2,1.231901,0.015999,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002636.SZ,20250411,20250514,14.640499,TIME20,20.0,7.21,8.28,6.1677,8.77,1.160894,-0.019188,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002637.SZ,20250411,20250514,13.089037,TIME20,20.0,8.127,9.207,7.31313,9.917,1.806185,0.086009,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002638.SZ,20250411,20250514,12.235233,TIME20,20.0,1.93,2.17,1.6533,2.57,1.011926,-0.252982,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002642.SZ,20250411,20250512,14.97341,TP_STRUCTURAL,18.0,6.92,7.97,6.0192,7.97,1.365453,-0.099911,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002643.SZ,20250411,20250514,8.204202,TIME20,20.0,9.995,10.835,9.03375,11.515,1.175553,-0.020806,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002649.SZ,20250411,20250514,21.435694,TIME20,20.0,11.139,13.549,9.60201,15.359,2.095004,-0.058556,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002650.SZ,20250411,20250422,10.234783,TP_STRUCTURAL,7.0,4.6,5.08,4.2075,5.08,8.968153,0.076433,20250224,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002652.SZ,20250411,20250514,15.8,TIME20,20.0,2.5,2.9,2.079,3.15,1.211401,0.095012,20240708,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002654.SZ,20250411,20250514,4.53976,TIME20,20.0,11.182,11.712,9.60498,13.022,0.684836,-0.215597,20241014,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002655.SZ,20250411,20250514,13.827539,TIME20,20.0,11.62,13.25,9.7911,18.17,1.263054,0.125759,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002657.SZ,20250411,20250507,22.373099,TP_STRUCTURAL,15.0,17.1,20.96,14.7411,20.96,2.077239,-0.021196,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002660.SZ,20250411,20250514,8.302994,TIME20,20.0,8.35,9.06,6.9993,10.07,0.72555,0.051825,20241011,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002662.SZ,20250411,20250514,12.753368,TIME20,20.0,3.088,3.488,2.74032,4.208,1.581914,0.460193,20241018,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002666.SZ,20250411,20250509,21.401942,TP_STRUCTURAL,17.0,4.12,5.01,3.5739,5.01,1.721296,0.018312,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002667.SZ,20250411,20250414,8.87577,TP_STRUCTURAL,1.0,12.01,13.1,10.2465,13.1,1.695492,-0.034023,20250331,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002676.SZ,20250411,20250514,6.430824,TIME20,20.0,5.58,5.95,4.9104,6.98,0.851254,-0.238949,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002686.SZ,20250411,20250514,14.742529,TIME20,20.0,5.22,6.0,4.5342,7.76,1.458151,0.072908,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002689.SZ,20250411,20250514,24.334161,TIME20,20.0,3.22,4.01,2.8017,4.58,2.797036,-0.023906,20241101,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002691.SZ,20250411,20250509,24.866667,TP_STRUCTURAL,17.0,7.5,9.38,6.3063,9.38,2.178102,0.025132,20250127,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002694.SZ,20250411,20250514,12.080702,TIME20,20.0,3.99,4.48,3.4848,5.01,1.247031,-0.059382,20241018,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002695.SZ,20250411,20250514,1.879002,TIME20,20.0,9.62,9.82,8.2764,11.86,1.012206,-0.208395,20250219,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002700.SZ,20250411,20250514,5.86493,TIME20,20.0,8.409,8.919,7.53291,11.569,1.917611,0.057072,20241021,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002706.SZ,20250411,20250514,14.983537,TIME20,20.0,7.192,8.284,6.23898,8.842,1.376676,-0.314789,20250219,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002709.SZ,20250411,20250514,10.552688,TIME20,20.0,16.182,17.922,14.77278,20.322,1.440513,-0.09225,20241018,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002716.SZ,20250411,20250514,-0.2,TIME20,20.0,3.55,3.55,2.97,4.1,0.775862,-0.086207,20241010,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002721.SZ,20250411,20250418,7.555102,TP_STRUCTURAL,5.0,2.45,2.64,2.2374,2.64,1.552211,0.094073,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002723.SZ,20250411,20250514,11.338462,TIME20,20.0,6.5,7.25,5.8212,9.2,1.443724,-0.427225,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002729.SZ,20250411,20250514,13.066561,TIME20,20.0,11.382,12.892,9.70398,14.752,1.09653,-0.089391,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002730.SZ,20250411,20250514,30.290405,TIME20,20.0,14.07,18.36,11.2167,22.17,1.892545,-0.094627,20250102,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002731.SZ,20250411,20250422,13.421622,TP_STRUCTURAL,7.0,9.25,10.51,7.5636,10.51,0.895398,-0.094877,20241104,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002733.SZ,20250411,20250514,10.763479,TIME20,20.0,13.773,15.283,11.76417,17.103,0.940846,-0.109516,20241225,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002747.SZ,20250411,20250514,17.01266,TIME20,20.0,18.01,21.11,15.642,25.25,1.706081,0.021115,20250108,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002748.SZ,20250411,20250421,13.038434,TP_STRUCTURAL,6.0,7.025,7.955,6.41025,7.955,4.164294,0.341602,20241127,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002752.SZ,20250411,20250514,4.345455,TIME20,20.0,5.06,5.29,4.5837,5.88,0.902792,0.0,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002753.SZ,20250411,20250512,12.798119,TP_STRUCTURAL,18.0,5.847,6.607,5.32323,6.607,1.54648,0.114554,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002755.SZ,20250411,20250415,14.55029,TP_STRUCTURAL,2.0,17.22,19.76,14.5134,19.76,1.071455,-0.214291,20250314,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002760.SZ,20250411,20250415,15.637937,TP_STRUCTURAL,2.0,16.29,18.87,14.058,18.87,2.213262,0.291219,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002762.SZ,20250411,20250422,-19.423009,SL,7.0,5.65,4.5639,4.5639,7.7,0.340668,-1.390296,20250124,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002771.SZ,20250411,20250514,5.548663,TIME20,20.0,14.96,15.82,12.8601,19.72,0.600029,-0.29049,20240718,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002777.SZ,20250411,20250514,8.128192,TIME20,20.0,16.21,17.56,14.3649,20.2,1.078532,-0.113815,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002778.SZ,20250411,20250514,9.022994,TIME20,20.0,15.83,17.29,13.7907,18.34,1.113127,-0.225568,20241104,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002786.SZ,20250411,20250514,13.503704,TIME20,20.0,8.1,9.21,7.0092,11.38,1.283462,-0.045838,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002787.SZ,20250411,20250514,13.810508,TIME20,20.0,7.423,8.463,6.52707,9.373,1.261259,0.245555,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002792.SZ,20250411,20250421,20.24374,TP_STRUCTURAL,6.0,12.62,15.2,10.9395,15.2,2.070812,0.083309,20241011,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002793.SZ,20250411,20250415,14.085714,TP_STRUCTURAL,2.0,3.64,4.16,3.2472,4.16,3.335031,0.050916,20250127,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002798.SZ,20250411,20250430,10.911111,TP_STRUCTURAL,13.0,3.78,4.2,3.1383,4.2,1.16877,0.0,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002810.SZ,20250411,20250514,7.432877,TIME20,20.0,10.743,11.563,9.60597,12.843,0.8531,-0.167102,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002811.SZ,20250411,20250514,9.719638,TIME20,20.0,7.964,8.754,6.90426,11.114,0.971937,-0.037745,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002817.SZ,20250411,20250430,11.768085,TP_STRUCTURAL,13.0,6.016,6.736,5.22324,6.736,1.135274,0.012614,20241016,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002821.SZ,20250411,20250429,32.925031,TP_STRUCTURAL,12.0,60.649,80.739,56.93391,80.739,5.507269,-0.40645,20240919,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002823.SZ,20250411,20250514,15.601744,TIME20,20.0,11.581,13.411,10.00989,16.501,1.438473,0.120934,20240923,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002826.SZ,20250411,20250507,16.602338,TP_STRUCTURAL,15.0,9.582,11.192,7.85268,11.192,1.410959,0.02313,20241011,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002827.SZ,20250411,20250415,4.754778,TP_STRUCTURAL,2.0,25.43,26.69,21.3741,26.69,1.252496,-0.004931,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002828.SZ,20250411,20250521,10.966253,TIME20,20.0,8.06,8.96,6.6528,9.63,0.746163,-0.177658,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002829.SZ,20250411,20250514,16.293586,TIME20,20.0,16.37,19.07,14.256,23.3,1.702933,-0.113529,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002837.SZ,20250411,20250514,6.548661,TIME20,20.0,18.863,20.136,16.24986,29.633,0.742785,-0.588564,20241024,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002842.SZ,20250411,20250509,20.054819,TP_STRUCTURAL,17.0,6.122,7.362,5.52618,7.362,3.474204,-0.251754,20250106,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002843.SZ,20250411,20250422,30.666228,TP_STRUCTURAL,7.0,18.24,23.87,15.9885,23.87,4.365978,0.444148,20241127,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002853.SZ,20250411,20250421,6.253952,TP_STRUCTURAL,6.0,13.79,14.68,10.9197,14.68,0.491238,-0.16723,20250214,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002860.SZ,20250411,20250424,24.122446,TP_STRUCTURAL,9.0,8.634,10.734,7.57746,10.734,5.205671,0.208227,20241018,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002862.SZ,20250411,20250514,13.939812,TIME20,20.0,15.764,17.993,13.63329,21.379,1.63936,0.107476,20241119,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002863.SZ,20250411,20250514,17.627821,TIME20,20.0,4.263,5.023,3.82437,5.823,1.983448,0.022798,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002864.SZ,20250411,20250514,5.731637,TIME20,20.0,19.455,20.609,17.85861,23.909,1.007273,0.05763,20250113,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002866.SZ,20250411,20250514,19.636553,TIME20,20.0,13.46,16.13,11.6325,19.93,1.685363,0.093023,20240910,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002870.SZ,20250411,20250514,18.269657,TIME20,20.0,28.425,33.675,25.73505,40.185,3.122735,-0.052046,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002871.SZ,20250411,20250430,13.806635,TP_STRUCTURAL,13.0,8.139,9.279,6.79041,9.279,1.48303,-0.059321,20240918,20250409,20250410,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
