symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
603288.SH,20231011,20231012,2.161111,TP_STRUCTURAL,1.0,36.0,36.85,34.1748,36.85,1.030024,-2.509314,20230922,20231009,20231010,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
603363.SH,20231011,20231024,-4.479755,SL,9.0,8.15,7.8012,7.8012,8.79,0.831422,-1.376147,20230922,20231009,20231010,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
603108.SH,20231012,20231013,4.173333,TP_STRUCTURAL,1.0,18.75,19.57,13.2858,19.57,1.013872,-0.737528,20230921,20231010,20231011,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
603968.SH,20231013,20231017,-3.267722,SL,2.0,15.8,15.3153,15.3153,16.6,0.226945,-3.796163,20230829,20231011,20231012,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
688119.SH,20231013,20231018,-2.367453,SL,3.0,5.088,4.97772,4.97772,5.508,4.352557,-3.17374,20230927,20231011,20231012,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300029.SZ,20231016,20231017,14.744134,TP_STRUCTURAL,1.0,7.16,8.23,6.3756,8.23,3.301887,-0.382458,20230926,20231012,20231013,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300411.SZ,20231016,20231018,-5.42561,SL,2.0,6.56,6.2172,6.2172,7.32,1.021004,-2.129522,20230922,20231012,20231013,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
600846.SH,20231017,20231020,-8.326308,SL,3.0,8.891,8.16849,8.16849,9.411,1.121092,-2.200662,20230921,20231013,20231016,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
688156.SH,20231017,20231027,4.775499,TP_STRUCTURAL,8.0,26.53,27.85,25.6212,27.85,2.772887,-0.737236,20230921,20231013,20231016,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300061.SZ,20231018,20231023,-6.469592,GAP_SL,3.0,6.38,5.98,6.0192,7.2,0.554324,-1.940133,20230922,20231016,20231017,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300886.SZ,20231018,20231023,-3.723001,SL,3.0,23.151,22.33539,22.33539,24.841,1.998504,-1.753289,20230718,20231016,20231017,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
600396.SH,20231018,20231023,-4.29375,SL,3.0,2.56,2.4552,2.4552,2.62,0.763359,-1.622137,20230926,20231016,20231017,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688628.SH,20231018,20231115,2.693165,TIME20,20.0,37.675,38.765,35.70435,40.605,0.837287,-0.99967,20230828,20231016,20231017,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300189.SZ,20231019,20231023,-4.725223,SL,2.0,3.37,3.2175,3.2175,3.88,0.52459,-1.114754,20231011,20231017,20231018,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
920943.BJ,20231019,20231116,3.428447,TIME20,20.0,6.89,7.14,6.435,7.67,1.274725,-0.725275,20230825,20231017,20231018,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
600821.SH,20231023,20231024,-5.172075,SL,1.0,6.231,5.92119,5.92119,6.451,1.097447,-1.065169,20230926,20231019,20231020,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
605111.SH,20231023,20231120,7.235888,TIME20,20.0,27.179,29.2,22.40964,32.357,0.993005,-0.539276,20230926,20231019,20231020,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
920753.BJ,20231023,20231024,-1.346132,GAP_SL,1.0,6.98,6.9,6.9102,7.15,12.893983,-3.151862,20231013,20231019,20231020,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300650.SZ,20231024,20231027,10.183747,TP_STRUCTURAL,3.0,13.29,14.67,12.4641,14.67,5.545466,-0.048432,20231013,20231020,20231023,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
603779.SH,20231024,20231025,0.436875,TP_STRUCTURAL,1.0,9.421,9.481,7.83189,9.481,1.592086,-0.207663,20231016,20231020,20231023,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
688677.SH,20231024,20231027,8.772458,TP_STRUCTURAL,3.0,51.268,55.868,45.12222,55.868,1.462792,-0.178985,20230907,20231020,20231023,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000776.SZ,20231025,20231106,2.940749,TP_STRUCTURAL,8.0,13.691,14.121,13.16799,14.121,1.166326,-0.229441,20230724,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
001229.SZ,20231025,20231106,12.404432,TP_STRUCTURAL,8.0,19.271,21.7,18.17343,21.7,4.360542,0.312509,20230829,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002422.SZ,20231025,20231122,6.532328,TIME20,20.0,24.063,25.683,21.98097,27.403,1.340038,-0.235347,20230807,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002856.SZ,20231025,20231026,2.638221,TP_STRUCTURAL,1.0,10.57,10.87,9.7119,10.87,2.07435,0.093229,20230825,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300803.SZ,20231025,20231101,-10.012751,SL,5.0,43.306,39.05649,39.05649,44.506,0.224026,-1.299915,20231013,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300858.SZ,20231025,20231027,5.92321,TP_STRUCTURAL,2.0,18.781,19.931,17.03889,19.931,1.280057,-0.01722,20231010,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301057.SZ,20231025,20231122,1.066739,TIME20,20.0,16.578,16.788,15.26382,17.678,0.448949,-0.33481,20231016,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
301387.SZ,20231025,20231030,6.698031,TP_STRUCTURAL,3.0,37.286,39.858,29.81385,39.858,2.158549,-0.302992,20230921,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
600918.SH,20231025,20231031,0.7908,TP_STRUCTURAL,4.0,7.065,7.135,6.69735,7.135,0.979192,-0.435197,20231016,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
603139.SH,20231025,20231122,4.464275,TIME20,20.0,19.51,20.42,17.3844,21.6,0.936206,-0.26816,20231010,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
688058.SH,20231025,20231114,3.281126,TP_STRUCTURAL,14.0,36.425,37.693,32.64921,37.693,1.103345,-0.947087,20230921,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688219.SH,20231025,20231026,3.391187,TP_STRUCTURAL,1.0,10.303,10.673,9.17037,10.673,0.865243,-0.229554,20230825,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
688685.SH,20231025,20231113,5.002575,TP_STRUCTURAL,13.0,15.377,16.177,14.31738,16.177,1.742134,-0.580397,20230921,20231023,20231024,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000034.SZ,20231026,20231030,11.570912,TP_STRUCTURAL,2.0,19.905,22.248,17.98038,22.248,3.087882,0.067026,20230928,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000555.SZ,20231026,20231027,8.41533,TP_STRUCTURAL,1.0,11.259,12.229,10.39401,12.229,2.034706,0.728332,20230713,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
000823.SZ,20231026,20231103,8.233735,TP_STRUCTURAL,6.0,8.3,9.0,7.9002,9.0,2.651326,-0.050025,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002152.SZ,20231026,20231107,9.102326,TP_STRUCTURAL,8.0,10.75,11.75,10.2366,11.75,2.785353,-0.38956,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002253.SZ,20231026,20231027,0.429371,TP_STRUCTURAL,1.0,14.3,14.39,12.7809,14.39,1.678626,0.098743,20231018,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002745.SZ,20231026,20231106,8.728571,TP_STRUCTURAL,7.0,7.952,8.662,7.23888,8.662,1.093785,0.09816,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002951.SZ,20231026,20231123,5.542049,TIME20,20.0,6.792,7.182,6.26868,7.742,1.070091,-0.477719,20230914,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300303.SZ,20231026,20231030,4.153849,TP_STRUCTURAL,2.0,5.053,5.273,4.69557,5.273,2.601908,0.11191,20230921,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300373.SZ,20231026,20231103,9.433626,TP_STRUCTURAL,6.0,33.736,36.986,31.44834,36.986,2.303664,-0.253534,20230921,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300377.SZ,20231026,20231031,2.462037,TP_STRUCTURAL,3.0,8.64,8.87,7.4349,8.87,0.73023,-0.240644,20230728,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
600206.SH,20231026,20231027,3.145629,TP_STRUCTURAL,1.0,11.657,12.047,10.92663,12.047,2.91633,0.109534,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
688052.SH,20231026,20231030,2.66094,TP_STRUCTURAL,2.0,127.93,131.59,115.3746,131.59,2.392596,-0.074072,20231018,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
688081.SH,20231026,20231030,3.32867,TP_STRUCTURAL,2.0,15.87,16.43,14.3055,16.43,0.952381,-0.153404,20230828,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
688208.SH,20231026,20231123,4.653081,TIME20,20.0,15.825,16.593,14.66487,19.075,2.179066,0.093093,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688252.SH,20231026,20231030,13.055662,TP_STRUCTURAL,2.0,16.823,19.053,15.75387,19.053,5.237904,-0.420903,20230825,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
688286.SH,20231026,20231030,6.024174,TP_STRUCTURAL,2.0,34.848,37.017,32.06115,37.017,2.224375,-0.06423,20230829,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688478.SH,20231026,20231031,9.488813,TP_STRUCTURAL,3.0,41.904,45.964,37.35666,45.964,1.963785,-0.215511,20230817,20231024,20231025,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000550.SZ,20231027,20231030,7.20641,TP_STRUCTURAL,1.0,14.852,15.952,13.38678,15.952,4.900288,-0.566468,20231011,20231025,20231026,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688212.SH,20231027,20231031,7.022524,TP_STRUCTURAL,2.0,62.582,67.102,57.54078,67.102,1.09894,-0.115052,20230927,20231025,20231026,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002812.SZ,20231030,20231127,-9.401777,TIME20,20.0,63.466,57.626,53.55504,96.764,0.709316,-0.638687,20231020,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300439.SZ,20231030,20231109,7.70798,TP_STRUCTURAL,8.0,11.128,12.008,10.52172,12.008,1.929801,0.692749,20230824,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300636.SZ,20231030,20231120,7.499275,TP_STRUCTURAL,15.0,11.04,11.89,9.7614,11.89,0.696074,0.054747,20230829,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
600380.SH,20231030,20231121,7.485353,TP_STRUCTURAL,16.0,11.06,11.91,10.1079,11.91,1.239366,0.105031,20230823,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
600941.SH,20231030,20231116,-3.732441,SL,13.0,80.531,77.68629,77.68629,92.531,0.780396,-1.437756,20230803,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
603997.SH,20231030,20231127,-1.669251,TIME20,20.0,14.293,14.083,13.40757,15.433,0.959986,-0.869634,20230922,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
688401.SH,20231030,20231120,12.030551,TP_STRUCTURAL,15.0,27.881,31.291,24.93909,31.291,1.28488,-0.516671,20230829,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
920726.BJ,20231030,20231121,20.969916,TP_STRUCTURAL,16.0,7.18,8.7,6.93,8.7,19.24,-0.08,20231019,20231026,20231027,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
000802.SZ,20231031,20231108,6.784668,TP_STRUCTURAL,6.0,5.87,6.28,5.346,6.28,1.812977,0.038168,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002365.SZ,20231031,20231123,6.238674,TP_STRUCTURAL,17.0,9.474,10.084,9.05256,10.084,1.755885,0.118641,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002377.SZ,20231031,20231121,10.823622,TP_STRUCTURAL,15.0,2.54,2.82,2.4255,2.82,2.969432,0.436681,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002581.SZ,20231031,20231101,2.58436,TP_STRUCTURAL,1.0,16.88,17.35,14.7609,17.35,0.316172,-0.405833,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300058.SZ,20231031,20231108,10.100429,TP_STRUCTURAL,6.0,5.126,5.654,4.67181,5.654,2.498954,-0.26861,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300086.SZ,20231031,20231101,3.497749,TP_STRUCTURAL,1.0,6.22,6.45,5.6232,6.45,1.642091,0.100536,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300182.SZ,20231031,20231106,9.288449,TP_STRUCTURAL,4.0,4.848,5.308,4.52232,5.308,3.101204,-0.153525,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300205.SZ,20231031,20231121,11.785689,TP_STRUCTURAL,15.0,11.18,12.52,10.4544,12.52,1.998346,-0.344542,20231023,20231027,20231030,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
