symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,sl_price,tp1_price,rr_realized,mfe_r,mae_r,event_date,zone_date,event_type,poi_type,story,market_state,trend_regime,trend_reason,signal_type,v88_combo,v83_takeover_type,v85_reason,v85_path,mtf_score,weekly_state,daily_state,m60_state,risk_pct,entry_semantic,sample_class,t1_violation
003816.SZ,20260428,20260429,-2.5011,SL_HIT,1.0,4.61,4.4947,4.4947,4.7253,-0.9754,0.954,-1.1275,20260423,20260424,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,2.5011,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300005.SZ,20250717,20250718,4.346,RUNNER_TRAIL,1.0,8.425,8.5915,8.2585,8.71,2.1556,3.033,-0.9309,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.9763,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300012.SZ,20230807,20230808,-5.1404,TIME_STOP,1.0,19.882,18.042,19.3849,20.3791,-2.0048,1.6496,-4.1038,20230801,20230802,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,2.5003,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300012.SZ,20250613,20250617,4.6392,RUNNER_TRAIL,2.0,11.061,11.2656,10.8564,11.531,2.4622,3.2258,0.7331,20250609,20250610,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.8497,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300025.SZ,20251114,20251117,-0.9561,TIME_STOP,1.0,6.38,6.2,6.2784,6.54,-0.5911,1.9685,-8.4646,20251111,20251112,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,MIXED,BULL_CONTINUATION,1.5925,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300026.SZ,20241028,20241029,5.6137,RUNNER_TRAIL,1.0,4.015,4.1154,3.9146,4.2,2.1893,3.3367,-0.747,20241022,20241023,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,2.5006,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300030.SZ,20230719,20230720,2.4257,RUNNER_TRAIL,1.0,7.285,7.4159,7.1541,7.4159,1.3252,2.4064,-0.3438,20230714,20230717,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,MIXED,BEAR_RISK,1.7968,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300030.SZ,20230915,20230918,2.7669,RUNNER_TRAIL,1.0,7.465,7.6068,7.3232,7.65,1.429,2.0099,0.5994,20230912,20230913,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.8995,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300049.SZ,20260422,20260423,5.9742,RUNNER_TRAIL,1.0,56.995,58.0809,55.9091,60.4,3.0757,3.9092,0.5571,20260417,20260421,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.9053,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300081.SZ,20250804,20250806,5.7148,RUNNER_TRAIL,2.0,7.05,7.2263,6.8737,7.55,2.2288,2.8361,0.0567,20250729,20250730,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,MIXED,BEAR_RISK,2.5007,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300099.SZ,20251114,20251117,2.9115,RUNNER_TRAIL,1.0,6.895,7.024,6.766,7.1,1.5271,2.4419,-0.4264,20251111,20251112,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.8709,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300110.SZ,20241206,20241209,3.7858,RUNNER_TRAIL,1.0,3.945,4.0436,3.8464,4.09,1.4765,2.1805,0.6592,20241203,20241204,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,BULL_CONTINUATION,2.4994,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300120.SZ,20240517,20240521,20.3406,RUNNER_TRAIL,2.0,5.285,5.386,5.184,6.36,10.4348,10.6436,0.0495,20240514,20240515,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.9111,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300127.SZ,20230525,20230526,2.9628,RUNNER_TRAIL,1.0,15.61,15.887,15.333,16.14,1.6397,2.2744,-0.1444,20230522,20230523,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.7745,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300136.SZ,20240522,20240523,-1.5584,SL_HIT,1.0,18.801,18.508,18.508,19.351,-0.9844,0.6143,-1.5358,20240517,20240520,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.5584,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300138.SZ,20260306,20260309,4.0516,RUNNER_TRAIL,1.0,13.38,13.616,13.144,13.85,2.256,8.9831,0.5508,20260225,20260213,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,BULL_CONTINUATION,MIXED,BULL_CONTINUATION,1.7638,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300146.SZ,20250718,20250722,2.1427,RUNNER_TRAIL,2.0,11.119,11.289,10.949,11.314,1.3799,2.0882,-0.1471,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,MIXED,BEAR_RISK,1.5289,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300170.SZ,20250715,20250716,3.0727,RUNNER_TRAIL,1.0,16.765,17.0279,16.5021,17.035,1.9285,18.334,0.038,20250710,20250714,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.5681,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300172.SZ,20240509,20240510,-1.6592,SL_HIT,1.0,5.575,5.4825,5.4825,5.73,-0.9829,0.7027,-1.7838,20240506,20240507,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,BULL_CONTINUATION,RECOVERY,1.6592,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300189.SZ,20250609,20250610,4.467,RUNNER_TRAIL,1.0,4.3,4.3812,4.2188,4.47,2.3209,9.6059,-0.8621,20250604,20250605,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.8884,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300201.SZ,20251114,20251117,3.0356,RUNNER_TRAIL,1.0,5.615,5.7277,5.5023,5.78,1.4827,2.2626,-0.6655,20251111,20251112,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,2.0071,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300209.SZ,20250804,20250805,2.7418,RUNNER_TRAIL,1.0,5.305,5.3962,5.2138,5.46,1.5675,2.1382,-2.5768,20250730,20250801,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,RECOVERY,BEAR_RISK,1.7191,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300224.SZ,20240829,20240830,2.6171,RUNNER_TRAIL,1.0,7.712,7.8403,7.5837,7.922,1.5727135312499987,2.8052,0.9351,20240826,20240827,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,DOWN_REVERSAL_REQUIRED,LH_LL_NEEDS_SSL_CHOCH,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.6641,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300230.SZ,20250717,20250721,6.3874,TIME_STOP,2.0,4.775,5.285,4.6888,5.08,3.536264469273738,8.232,-0.1159,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,MIXED,1.8063,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300230.SZ,20230714,20230717,6.3174,RUNNER_TRAIL,1.0,3.245,3.2943,3.1957,3.45,4.156824855491343,4.461,-0.4055,20230711,20230712,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,MIXED,1.5198,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300239.SZ,20241025,20241028,3.3472,RUNNER_TRAIL,1.0,5.319,5.4103,5.2277,5.4103,1.9172,3.5597,0.1643,20241022,20241023,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.7165,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300283.SZ,20260417,20260420,6.8665,TIME_STOP,1.0,9.175,16.48,9.0097,9.805,3.7432,72.0811,2.2384,20260414,20260415,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,ACCUMULATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.8016,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300295.SZ,20250812,20250814,-2.5,SL_HIT,2.0,15.12,14.742,14.742,15.54,-0.975,1.0053,-1.1111,20250806,20250808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,BEAR_RISK,MIXED,BEAR_RISK,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300304.SZ,20240409,20240410,6.5934,RUNNER_TRAIL,1.0,5.915,6.0242,5.8058,6.305,3.5064,3.5714,0.1832,20240401,20240403,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,RECOVERY,BEAR_RISK,BEAR_RISK,1.8462,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300304.SZ,20240409,20240410,6.5934,RUNNER_TRAIL,1.0,5.915,6.0242,5.8058,6.305,3.5064,3.5714,0.1832,20240402,20240403,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,RECOVERY,BEAR_RISK,BEAR_RISK,1.8462,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300315.SZ,20240820,20240822,-1.5662,SL_HIT,2.0,4.195,4.1293,4.1293,4.38,-0.9836,2.3592,-2.968,20240815,20240816,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.5662,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300322.SZ,20241205,20241206,3.0217,RUNNER_TRAIL,1.0,15.215,15.505,14.925,15.7,1.5552,2.7414,-0.0517,20241202,20241203,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,DOWN_REVERSAL_REQUIRED,LH_LL_NEEDS_SSL_CHOCH,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,MIXED,BEAR_RISK,1.906,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300355.SZ,20240315,20240318,2.1512,RUNNER_TRAIL,1.0,3.188,3.2388,3.1372,3.2388,1.3295,2.0669,0.8858,20240312,20240313,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.5935,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300358.SZ,20250811,20250812,2.5278,RUNNER_TRAIL,1.0,8.7,8.8629,8.5371,8.8629,1.3248,2.2713,0.7366,20250805,20250806,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.8724,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300365.SZ,20260213,20260224,2.3916,RUNNER_TRAIL,1.0,6.26,6.3709,6.1491,6.3709,1.3261,2.4346,-0.0902,20260210,20260212,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,BULL_CONTINUATION,1.7716,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300374.SZ,20250611,20250613,-1.8295,SL_HIT,2.0,15.72,15.4324,15.4324,16.99,-0.9819,0.904,-1.2517,20250606,20250610,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.8295,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300375.SZ,20241025,20241028,3.3294,RUNNER_TRAIL,1.0,5.014,5.1038,4.9242,5.214,1.85919337792641,2.2274,0.2227,20241022,20241023,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.7908,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300401.SZ,20241025,20241028,3.8959,RUNNER_TRAIL,1.0,14.668,15.0347,14.3013,15.253,1.5194,2.4134,0.2863,20241022,20241023,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
300408.SZ,20250306,20250307,3.0843,RUNNER_TRAIL,1.0,39.072,39.7057,38.4383,40.522,1.9016519924158652,2.2881,0.0789,20250303,20250304,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6219,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
