symbol,entry_date,src,net_pnl_pct,rank
301336.SZ,20240206,EVENT,36.1115,4
300922.SZ,20240206,EVENT,37.5771,6
300148.SZ,20240206,EVENT,24.4043,4
301196.SZ,20240206,EVENT,19.8683,3
301313.SZ,20240206,EVENT,35.8551,5
301265.SZ,20240206,EVENT,21.9963,4
301075.SZ,20240206,EVENT,34.6712,8
300095.SZ,20240206,EVENT,27.9225,6
300800.SZ,20240206,EVENT,34.7973,7
301093.SZ,20240206,EVENT,15.4633,3
300598.SZ,20240206,EVENT,15.6007,4
300447.SZ,20240206,EVENT,31.2643,6
301270.SZ,20240206,EVENT,32.1146,7
301041.SZ,20240206,EVENT,41.6604,8
300674.SZ,20240206,EVENT,23.7495,8
300592.SZ,20240206,EVENT,31.9084,4
300912.SZ,20240206,EVENT,33.9471,6
300110.SZ,20240206,EVENT,17.9424,6
300233.SZ,20240206,EVENT,11.3716,6
301130.SZ,20240206,EVENT,34.5503,5
301227.SZ,20240206,EVENT,15.5856,5
300885.SZ,20240206,EVENT,39.9909,5
300014.SZ,20240206,EVENT,17.971,4
300546.SZ,20240206,EVENT,41.4928,7
300395.SZ,20240206,EVENT,35.6997,5
603517.SH,20240206,EVENT,14.4598,4
600884.SH,20240206,EVENT,10.5788,5
300420.SZ,20240206,EVENT,21.6891,5
688176.SH,20240206,EVENT,45.779,5
688029.SH,20240206,EVENT,45.4514,6
600478.SH,20240206,EVENT,29.0298,4
688349.SH,20240206,EVENT,0.7254,8
688337.SH,20240206,EVENT,35.7192,6
300672.SZ,20240206,EVENT,65.0679,5
600763.SH,20240206,EVENT,21.7192,4
300700.SZ,20240206,EVENT,63.1905,5
300339.SZ,20240206,EVENT,19.1233,3
300708.SZ,20240206,EVENT,10.7943,6
301515.SZ,20240206,EVENT,33.077,4
300132.SZ,20240206,EVENT,34.9345,6
301107.SZ,20240206,EVENT,41.0481,6
300902.SZ,20240206,EVENT,31.4794,5
300171.SZ,20240206,EVENT,12.8614,5
300611.SZ,20240206,EVENT,32.6834,6
301369.SZ,20240206,EVENT,35.2796,5
300322.SZ,20240206,EVENT,35.2851,7
301345.SZ,20240206,EVENT,12.8681,4
300435.SZ,20240206,EVENT,7.337,3
600400.SH,20240206,EVENT,4.8923,4
688400.SH,20240206,EVENT,17.2962,4
301055.SZ,20240206,EVENT,35.5843,6
300100.SZ,20240206,EVENT,31.8261,4
688299.SH,20240206,EVENT,30.9516,7
603259.SH,20240206,EVENT,48.6212,5
601086.SH,20240206,EVENT,25.718,4
603063.SH,20240206,EVENT,29.9128,6
688646.SH,20240206,EVENT,22.572,5
603931.SH,20240206,EVENT,7.1869,8
000931.SZ,20240206,EVENT,26.7194,7
002673.SZ,20240206,EVENT,14.7352,5
688088.SH,20240206,EVENT,29.8275,6
603828.SH,20240205,EVENT,13.3556,4
300453.SZ,20240205,EVENT,13.6967,4
300998.SZ,20240205,EVENT,30.1541,5
300531.SZ,20240205,EVENT,30.3853,3
300036.SZ,20240205,EVENT,11.2625,4
301366.SZ,20240205,EVENT,16.7186,7
300835.SZ,20240205,EVENT,2.3942,4
301160.SZ,20240205,EVENT,9.1458,5
300925.SZ,20240205,EVENT,12.6129,3
300715.SZ,20240205,EVENT,15.1585,7
300091.SZ,20240205,EVENT,15.83,4
301298.SZ,20240205,EVENT,11.7643,4
300203.SZ,20240205,EVENT,22.9552,3
300233.SZ,20240205,EVENT,10.6383,4
603259.SH,20240205,EVENT,42.5211,4
300910.SZ,20240205,EVENT,3.6379,5
002042.SZ,20240205,EVENT,18.8358,5
300166.SZ,20240205,EVENT,11.0017,6
603063.SH,20240205,EVENT,22.3597,3
688206.SH,20240205,EVENT,18.5711,8
688525.SH,20240205,EVENT,87.1783,4
603236.SH,20240205,EVENT,33.6582,5
688123.SH,20240205,EVENT,37.8181,4
300179.SZ,20240205,EVENT,12.7586,6
002241.SZ,20240205,EVENT,21.9299,2
002053.SZ,20240205,EVENT,9.1594,4
688343.SH,20240205,EVENT,10.3377,6
688581.SH,20240205,EVENT,53.1195,6
601003.SH,20240205,EVENT,-3.225,4
688392.SH,20240205,EVENT,11.4501,4
688007.SH,20240205,EVENT,46.5997,6
002345.SZ,20240205,EVENT,8.0495,2
603061.SH,20240205,EVENT,1.0173,4
300129.SZ,20240205,EVENT,-7.3949,3
002793.SZ,20240205,EVENT,9.1726,5
002185.SZ,20240205,EVENT,8.8643,4
600732.SH,20240205,EVENT,14.516,2
002970.SZ,20240205,EVENT,11.521,5
002019.SZ,20240205,EVENT,40.0606,7
002968.SZ,20240205,EVENT,13.5147,5
300674.SZ,20240205,EVENT,13.2759,8
600222.SH,20240205,EVENT,6.01,5
000404.SZ,20240205,EVENT,3.8017,3
002291.SZ,20240205,EVENT,11.9645,6
688432.SH,20240205,EVENT,10.3121,6
688610.SH,20240205,EVENT,18.1494,6
002457.SZ,20240205,EVENT,5.0613,4
688660.SH,20240205,EVENT,12.7139,4
002688.SZ,20240205,EVENT,10.5527,4
688136.SH,20240205,EVENT,16.9384,3
000066.SZ,20240205,EVENT,2.2845,5
002635.SZ,20240205,EVENT,7.6784,5
002437.SZ,20240205,EVENT,4.5451,4
600643.SH,20240205,EVENT,2.0897,3
002353.SZ,20240205,EVENT,3.6036,4
300128.SZ,20240205,EVENT,-8.3205,6
600572.SH,20240205,EVENT,12.9065,4
688690.SH,20240205,EVENT,19.2204,7
603859.SH,20240205,EVENT,18.2347,4
605388.SH,20240205,EVENT,10.8049,5
688129.SH,20240205,EVENT,11.0879,6
600884.SH,20240205,EVENT,14.21,4
688150.SH,20240205,EVENT,2.4058,3
603040.SH,20240205,EVENT,28.7027,3
603337.SH,20240205,EVENT,1.9727,3
002264.SZ,20240205,EVENT,9.1242,5
002099.SZ,20240205,EVENT,26.4424,7
605507.SH,20240205,EVENT,5.362,3
603155.SH,20240205,EVENT,16.1374,4
000036.SZ,20240205,EVENT,-1.8984,6
688517.SH,20240205,EVENT,16.0723,5
600703.SH,20240205,EVENT,7.69,4
603686.SH,20240205,EVENT,8.5187,3
002168.SZ,20240207,EVENT,25.7541,4
300873.SZ,20240207,EVENT,9.6768,6
300214.SZ,20240207,EVENT,19.085,4
300664.SZ,20240207,EVENT,6.0039,5
301178.SZ,20240207,EVENT,41.1412,7
300110.SZ,20240207,EVENT,11.5193,5
300245.SZ,20240207,EVENT,40.2339,9
300753.SZ,20240207,EVENT,37.6367,7
300162.SZ,20240207,EVENT,42.2168,8
300594.SZ,20240207,EVENT,32.4836,7
301065.SZ,20240207,EVENT,34.2797,7
301298.SZ,20240207,EVENT,30.4403,7
300935.SZ,20240207,EVENT,53.4666,7
301325.SZ,20240207,EVENT,13.2879,3
300743.SZ,20240207,EVENT,42.2658,7
300158.SZ,20240207,EVENT,8.0781,6
301067.SZ,20240207,EVENT,14.5734,3
301257.SZ,20240207,EVENT,19.1989,6
300801.SZ,20240207,EVENT,14.5044,4
301135.SZ,20240207,EVENT,32.5553,5
301258.SZ,20240207,EVENT,21.7506,4
300335.SZ,20240207,EVENT,31.4405,7
300642.SZ,20240207,EVENT,24.3941,7
300095.SZ,20240207,EVENT,23.7535,4
300860.SZ,20240207,EVENT,16.9146,6
300674.SZ,20240207,EVENT,13.8822,8
300051.SZ,20240207,EVENT,23.4133,5
300825.SZ,20240207,EVENT,16.1903,8
301305.SZ,20240207,EVENT,14.4056,5
301068.SZ,20240207,EVENT,30.3476,6
301280.SZ,20240207,EVENT,18.2252,7
300240.SZ,20240207,EVENT,35.3604,6
300005.SZ,20240207,EVENT,26.3095,5
300800.SZ,20240207,EVENT,26.6195,6
300036.SZ,20240207,EVENT,10.2448,6
300982.SZ,20240207,EVENT,61.1106,4
300448.SZ,20240207,EVENT,41.953,5
301071.SZ,20240207,EVENT,17.6357,6
605299.SH,20240207,EVENT,23.8959,3
002271.SZ,20240207,EVENT,2.6072,4
300639.SZ,20240207,EVENT,6.481,6
002582.SZ,20240207,EVENT,40.9939,4
300018.SZ,20240207,EVENT,25.5278,5
301382.SZ,20240207,EVENT,14.5191,2
301092.SZ,20240207,EVENT,23.1316,6
300563.SZ,20240207,EVENT,39.6769,8
301370.SZ,20240207,EVENT,6.1691,2
301233.SZ,20240207,EVENT,30.5971,6
688007.SH,20240207,EVENT,45.7373,6
688598.SH,20240207,EVENT,38.5149,5
300171.SZ,20240207,EVENT,7.796,7
300885.SZ,20240207,EVENT,44.0273,7
300166.SZ,20240207,EVENT,14.5735,8
300686.SZ,20240207,EVENT,43.6273,7
301176.SZ,20240207,EVENT,46.5207,7
300232.SZ,20240207,EVENT,9.7768,3
688478.SH,20240207,EVENT,67.8021,6
300567.SZ,20240207,EVENT,27.7125,5
603429.SH,20240207,EVENT,21.5342,6
600661.SH,20240207,EVENT,26.1659,6
002266.SZ,20240207,EVENT,7.6816,6
002111.SZ,20240207,EVENT,12.4918,6
688315.SH,20240207,EVENT,19.9895,5
688503.SH,20240207,EVENT,12.582,3
002803.SZ,20240207,EVENT,47.0415,4
688610.SH,20240207,EVENT,25.4768,7
688523.SH,20240207,EVENT,15.1693,6
688003.SH,20240207,EVENT,19.1467,7
003023.SZ,20240207,EVENT,27.4385,7
002432.SZ,20240207,EVENT,6.51,3
688173.SH,20240207,EVENT,26.5724,8
300259.SZ,20240207,EVENT,19.3402,6
688768.SH,20240207,EVENT,25.6087,7
300285.SZ,20240207,EVENT,1.8322,6
688662.SH,20240207,EVENT,86.2308,6
300200.SZ,20240207,EVENT,16.4735,6
002687.SZ,20240207,EVENT,14.6888,6
002769.SZ,20240207,EVENT,38.2147,6
000035.SZ,20240207,EVENT,7.9196,6
688683.SH,20240207,EVENT,47.9,6
300877.SZ,20240207,EVENT,31.7256,7
600805.SH,20240207,EVENT,21.679,3
688525.SH,20240207,EVENT,92.8063,3
688008.SH,20240207,EVENT,5.1351,5
003038.SZ,20240207,EVENT,14.9063,3
000555.SZ,20240207,EVENT,9.3374,6
001256.SZ,20240207,EVENT,16.8341,6
688391.SH,20240207,EVENT,20.3263,5
688005.SH,20240207,EVENT,24.1506,3
002895.SZ,20240207,EVENT,25.4881,5
000869.SZ,20240207,EVENT,9.5461,5
002812.SZ,20240207,EVENT,19.1523,5
603657.SH,20240207,EVENT,34.4998,5
688088.SH,20240207,EVENT,21.1073,6
001299.SZ,20240207,EVENT,26.2626,5
001283.SZ,20240207,EVENT,25.5799,5
002457.SZ,20240207,EVENT,11.6113,6
002402.SZ,20240207,EVENT,24.1978,6
605183.SH,20240207,EVENT,9.2657,6
600702.SH,20240207,EVENT,12.1681,3
300599.SZ,20240207,EVENT,37.7821,7
002793.SZ,20240207,EVENT,12.4243,5
002093.SZ,20240207,EVENT,11.0503,6
002666.SZ,20240207,EVENT,18.2759,4
600212.SH,20240207,EVENT,34.3435,4
603656.SH,20240207,EVENT,52.0782,3
603281.SH,20240207,EVENT,5.7659,4
688058.SH,20240207,EVENT,22.039,5
688392.SH,20240207,EVENT,15.8625,5
002688.SZ,20240207,EVENT,25.7367,6
603828.SH,20240207,EVENT,40.0272,3
300453.SZ,20240207,EVENT,16.7145,6
002506.SZ,20240207,EVENT,13.0479,5
002979.SZ,20240207,EVENT,47.9654,6
003012.SZ,20240207,EVENT,2.3361,5
002273.SZ,20240207,EVENT,21.6941,6
002947.SZ,20240207,EVENT,29.7156,7
002008.SZ,20240207,EVENT,9.0281,5
003017.SZ,20240207,EVENT,30.7595,5
688458.SH,20240207,EVENT,59.7702,6
300715.SZ,20240207,EVENT,14.0926,7
002635.SZ,20240207,EVENT,14.9793,7
688368.SH,20240207,EVENT,23.4792,5
603048.SH,20240207,EVENT,33.8763,5
688025.SH,20240207,EVENT,79.8666,6
300564.SZ,20240207,EVENT,51.0762,8
002873.SZ,20240207,EVENT,5.6427,7
002139.SZ,20240207,EVENT,6.757,5
603033.SH,20240207,EVENT,22.3222,4
600929.SH,20240207,EVENT,12.1571,6
003026.SZ,20240207,EVENT,29.8278,7
300868.SZ,20240207,EVENT,41.2885,7
002532.SZ,20240207,EVENT,10.6837,6
002391.SZ,20240207,EVENT,11.7186,6
605167.SH,20240207,EVENT,41.5348,4
002234.SZ,20240207,EVENT,6.8137,6
001324.SZ,20240207,EVENT,28.675,5
300997.SZ,20240207,EVENT,21.7872,6
300128.SZ,20240207,EVENT,20.5936,6
300925.SZ,20240207,EVENT,19.0207,3
300597.SZ,20240207,EVENT,23.4886,6
601089.SH,20240207,EVENT,10.7827,7
601003.SH,20240207,EVENT,-0.7045,4
000948.SZ,20240207,EVENT,4.5064,3
688147.SH,20240207,EVENT,13.0139,4
688560.SH,20240207,EVENT,41.9541,3
300479.SZ,20240207,EVENT,21.1165,7
002256.SZ,20240207,EVENT,18.6472,4
001313.SZ,20240207,EVENT,15.9442,6
600031.SH,20240207,EVENT,1.4497,4
603115.SH,20240207,EVENT,17.1615,7
601188.SH,20240207,EVENT,22.8803,2
688083.SH,20240207,EVENT,14.8531,6
600222.SH,20240207,EVENT,19.7563,9
002099.SZ,20240207,EVENT,25.6331,7
688630.SH,20240207,EVENT,37.2443,6
605089.SH,20240207,EVENT,35.3288,6
000878.SZ,20240207,EVENT,6.5183,5
001286.SZ,20240207,EVENT,3.9646,7
603629.SH,20240207,EVENT,42.4282,6
600246.SH,20240207,EVENT,18.0592,4
688126.SH,20240207,EVENT,8.2577,7
600884.SH,20240207,EVENT,2.7706,7
603507.SH,20240207,EVENT,20.5953,4
688097.SH,20240207,EVENT,43.5531,7
601969.SH,20240207,EVENT,18.9268,6
003010.SZ,20240207,EVENT,27.7863,7
688255.SH,20240207,EVENT,25.3691,6
688038.SH,20240207,EVENT,53.0373,9
688170.SH,20240207,EVENT,20.1709,5
688558.SH,20240207,EVENT,19.4239,4
688603.SH,20240207,EVENT,89.4084,7
002788.SZ,20240207,EVENT,11.7332,4
003002.SZ,20240207,EVENT,15.1832,6
002560.SZ,20240207,EVENT,5.9592,7
001289.SZ,20240207,EVENT,1.2289,4
002076.SZ,20240207,EVENT,33.0143,5
002408.SZ,20240207,EVENT,17.6374,6
688291.SH,20240207,EVENT,28.8048,7
300484.SZ,20240207,EVENT,38.9314,5
600351.SH,20240207,EVENT,1.1235,8
688152.SH,20240207,EVENT,36.1515,9
603200.SH,20240207,EVENT,16.4144,2
688187.SH,20240207,EVENT,8.3862,3
688333.SH,20240207,EVENT,14.4777,5
002951.SZ,20240207,EVENT,64.3785,5
688681.SH,20240207,EVENT,38.0326,7
603185.SH,20240207,EVENT,23.9228,2
301189.SZ,20240207,EVENT,32.1791,7
688400.SH,20240207,EVENT,6.5814,6
300609.SZ,20240207,EVENT,42.0624,7
300566.SZ,20240207,EVENT,49.1048,6
603177.SH,20240207,EVENT,21.0053,2
300143.SZ,20240207,EVENT,7.5479,8
001205.SZ,20240207,EVENT,22.7035,7
688069.SH,20240207,EVENT,-3.9174,4
600497.SH,20240207,EVENT,6.6187,6
688596.SH,20240207,EVENT,21.4942,4
002734.SZ,20240207,EVENT,25.9511,6
002264.SZ,20240207,EVENT,22.4851,7
688485.SH,20240207,EVENT,20.5386,6
603889.SH,20240207,EVENT,3.6509,3
605500.SH,20240207,EVENT,18.1941,3
688739.SH,20240207,EVENT,2.2331,6
600022.SH,20240207,EVENT,4.8758,4
002970.SZ,20240207,EVENT,21.6796,6
002933.SZ,20240207,EVENT,24.4573,6
300575.SZ,20240207,EVENT,18.4616,6
300437.SZ,20240207,EVENT,31.5618,4
300054.SZ,20240207,EVENT,8.1693,7
300463.SZ,20240207,EVENT,11.3492,9
688081.SH,20240207,EVENT,43.1399,8
688105.SH,20240207,EVENT,9.2007,6
688571.SH,20240207,EVENT,29.0866,6
603367.SH,20240207,EVENT,7.9613,3
688299.SH,20240207,EVENT,22.1596,8
688700.SH,20240207,EVENT,47.2251,5
300888.SZ,20240202,EVENT,4.1517,4
300922.SZ,20240202,EVENT,7.2638,4
300138.SZ,20240202,EVENT,-1.751,3
300702.SZ,20240202,EVENT,-1.1813,6
300095.SZ,20240202,EVENT,7.5951,4
300166.SZ,20240202,EVENT,7.3891,7
000404.SZ,20240202,EVENT,-0.5936,4
000668.SZ,20240202,EVENT,40.0289,4
301003.SZ,20240202,EVENT,4.7837,4
300976.SZ,20240202,EVENT,5.9961,3
002484.SZ,20240202,EVENT,6.5129,4
002180.SZ,20240202,EVENT,-4.433,5
000547.SZ,20240202,EVENT,3.9095,6
600031.SH,20240202,EVENT,4.5073,2
603936.SH,20240202,EVENT,12.0476,5
002602.SZ,20240202,EVENT,5.4131,4
603063.SH,20240202,EVENT,15.1139,4
688368.SH,20240202,EVENT,8.5841,4
688084.SH,20240202,EVENT,3.0997,2
688315.SH,20240202,EVENT,6.6904,5
300708.SZ,20240202,EVENT,9.7199,3
688136.SH,20240202,EVENT,8.9841,4
002042.SZ,20240202,EVENT,16.933,4
688321.SH,20240202,EVENT,3.6876,4
300939.SZ,20240202,EVENT,4.4692,4
301055.SZ,20240202,EVENT,9.6852,5
301313.SZ,20240202,EVENT,7.8426,3
688120.SH,20240202,EVENT,14.1025,5
003029.SZ,20240202,EVENT,7.8993,4
002873.SZ,20240202,EVENT,4.0421,5
601003.SH,20240202,EVENT,-5.6365,4
688166.SH,20240202,EVENT,6.9799,5
002821.SZ,20240202,EVENT,13.3068,5
688700.SH,20240202,EVENT,38.4528,4
001228.SZ,20240202,EVENT,8.3276,3
600755.SH,20240202,EVENT,7.8071,2
688037.SH,20240202,EVENT,23.1569,5
688335.SH,20240202,EVENT,3.4596,2
688371.SH,20240202,EVENT,8.9933,5
300068.SZ,20240202,EVENT,18.9826,4
688123.SH,20240202,EVENT,33.7477,4
600267.SH,20240202,EVENT,12.5287,7
603030.SH,20240202,EVENT,5.6201,3
603990.SH,20240202,EVENT,-13.5624,6
688383.SH,20240202,EVENT,-10.4217,6
300718.SZ,20240202,EVENT,2.1978,4
688298.SH,20240202,EVENT,0.079,7
603659.SH,20240202,EVENT,12.2578,2
600433.SH,20240202,EVENT,2.1976,6
688603.SH,20240202,EVENT,62.6081,5
688433.SH,20240202,EVENT,4.7229,5
603040.SH,20240202,EVENT,19.1794,4
300497.SZ,20240202,EVENT,6.6081,3
300200.SZ,20240202,EVENT,9.0814,5
300997.SZ,20240202,EVENT,-7.2366,5
300562.SZ,20240202,EVENT,6.3182,4
688498.SH,20240202,EVENT,21.6367,3
688458.SH,20240202,EVENT,52.6156,3
603337.SH,20240202,EVENT,0.1024,4
605303.SH,20240202,EVENT,0.2803,4
603596.SH,20240202,EVENT,0.8387,3
688012.SH,20240202,EVENT,11.945,6
603505.SH,20240202,EVENT,-3.0091,4
000925.SZ,20240202,EVENT,4.0174,3
600793.SH,20240202,EVENT,2.7018,4
688543.SH,20240202,EVENT,3.1539,4
603189.SH,20240202,EVENT,7.0533,4
688400.SH,20240202,EVENT,4.4049,5
601086.SH,20240202,EVENT,5.9469,4
600703.SH,20240202,EVENT,4.7252,3
603076.SH,20240202,EVENT,7.7707,3
600293.SH,20240202,EVENT,-2.6121,2
605133.SH,20240202,EVENT,7.9813,6
601089.SH,20240202,EVENT,4.3711,4
600420.SH,20240202,EVENT,-3.7039,5
688217.SH,20240202,EVENT,5.5842,5
688050.SH,20240202,EVENT,6.7935,2
603277.SH,20240202,EVENT,2.7371,3
600989.SH,20240202,EVENT,-0.5329,5
688623.SH,20240202,EVENT,3.5726,4
002391.SZ,20240202,EVENT,1.3018,5
600739.SH,20240202,EVENT,-4.5373,4
301336.SZ,20240220,EVENT,26.334,6
301370.SZ,20240220,EVENT,6.8632,4
301283.SZ,20240220,EVENT,-1.2909,3
301042.SZ,20240220,EVENT,15.108,8
301321.SZ,20240220,EVENT,22.3455,7
301326.SZ,20240220,EVENT,31.8555,5
301127.SZ,20240220,EVENT,11.0672,4
301116.SZ,20240220,EVENT,15.4958,7
301515.SZ,20240220,EVENT,19.947,5
300135.SZ,20240220,EVENT,27.6375,6
301265.SZ,20240220,EVENT,8.2513,4
301320.SZ,20240220,EVENT,15.4623,4
301068.SZ,20240220,EVENT,0.3336,5
300947.SZ,20240220,EVENT,23.1825,5
301518.SZ,20240220,EVENT,24.8233,6
300643.SZ,20240220,EVENT,11.1268,7
301389.SZ,20240220,EVENT,20.183,6
300801.SZ,20240220,EVENT,1.5301,3
300828.SZ,20240220,EVENT,23.6144,6
301012.SZ,20240220,EVENT,29.9698,4
300903.SZ,20240220,EVENT,26.7955,5
301158.SZ,20240220,EVENT,15.1794,5
301323.SZ,20240220,EVENT,9.4796,6
300588.SZ,20240220,EVENT,23.3605,7
300143.SZ,20240220,EVENT,2.9012,7
300594.SZ,20240220,EVENT,21.6235,4
300074.SZ,20240220,EVENT,19.4863,6
300822.SZ,20240220,EVENT,27.435,9
002812.SZ,20240220,EVENT,11.7238,4
688391.SH,20240220,EVENT,2.822,5
603725.SH,20240220,EVENT,17.1419,4
600746.SH,20240220,EVENT,6.3027,6
688581.SH,20240220,EVENT,43.5375,3
600173.SH,20240220,EVENT,15.6651,5
603067.SH,20240220,EVENT,2.9222,5
603839.SH,20240220,EVENT,21.1767,5
002404.SZ,20240220,EVENT,4.4625,5
605018.SH,20240220,EVENT,18.0221,6
688138.SH,20240220,EVENT,1.2233,8
688718.SH,20240220,EVENT,16.6901,5
688078.SH,20240220,EVENT,6.9889,6
688618.SH,20240220,EVENT,0.9277,7
688317.SH,20240220,EVENT,5.4911,5
688368.SH,20240220,EVENT,2.8816,5
688610.SH,20240220,EVENT,15.1112,6
605069.SH,20240220,EVENT,46.2073,3
603700.SH,20240220,EVENT,10.9216,4
300935.SZ,20240220,EVENT,30.3867,7
000404.SZ,20240220,EVENT,13.8209,4
688192.SH,20240220,EVENT,6.3499,7
605055.SH,20240220,EVENT,35.5079,6
688193.SH,20240220,EVENT,20.1013,4
603221.SH,20240220,EVENT,20.3605,4
688244.SH,20240220,EVENT,0.6671,6
002858.SZ,20240220,EVENT,24.1854,8
002759.SZ,20240220,EVENT,11.2691,5
002058.SZ,20240220,EVENT,9.8406,3
600645.SH,20240220,EVENT,1.1429,5
688247.SH,20240220,EVENT,7.1208,5
603637.SH,20240220,EVENT,20.0104,5
688616.SH,20240220,EVENT,25.1492,7
603798.SH,20240220,EVENT,31.3001,4
603528.SH,20240220,EVENT,28.6603,7
688166.SH,20240220,EVENT,19.1494,5
002164.SZ,20240220,EVENT,17.9275,6
002692.SZ,20240220,EVENT,23.0119,5
000633.SZ,20240220,EVENT,17.1465,8
002917.SZ,20240220,EVENT,11.4119,5
000544.SZ,20240220,EVENT,3.7422,4
001324.SZ,20240220,EVENT,12.7517,7
002980.SZ,20240220,EVENT,21.6535,4
300334.SZ,20240220,EVENT,27.1218,4
300051.SZ,20240220,EVENT,7.6412,4
300875.SZ,20240220,EVENT,24.4766,3
300405.SZ,20240220,EVENT,41.7595,4
300321.SZ,20240220,EVENT,33.9486,6
301237.SZ,20240220,EVENT,30.4283,4
301307.SZ,20240220,EVENT,58.0287,5
001360.SZ,20240220,EVENT,17.6707,6
002272.SZ,20240220,EVENT,25.6806,6
003001.SZ,20240220,EVENT,31.8835,5
002663.SZ,20240220,EVENT,6.0917,2
002908.SZ,20240220,EVENT,0.2419,6
002398.SZ,20240220,EVENT,19.4602,4
002951.SZ,20240220,EVENT,64.6617,6
003015.SZ,20240220,EVENT,28.8436,3
002753.SZ,20240220,EVENT,23.4398,7
003004.SZ,20240220,EVENT,22.0149,6
003002.SZ,20240220,EVENT,0.4488,6
002072.SZ,20240220,EVENT,50.1271,6
002286.SZ,20240220,EVENT,22.2355,6
002943.SZ,20240220,EVENT,38.141,3
301021.SZ,20240220,EVENT,58.1571,5
300745.SZ,20240220,EVENT,18.1289,5
300132.SZ,20240220,EVENT,22.9763,4
300440.SZ,20240220,EVENT,4.0133,4
300658.SZ,20240220,EVENT,27.2663,4
301222.SZ,20240220,EVENT,19.0374,5
301067.SZ,20240221,EVENT,9.9482,2
300995.SZ,20240221,EVENT,36.5704,3
688010.SH,20240221,EVENT,15.5886,5
002885.SZ,20240221,EVENT,16.0039,7
600067.SH,20240221,EVENT,17.3568,3
301206.SZ,20240221,EVENT,1.6421,5
301317.SZ,20240221,EVENT,30.4493,5
300497.SZ,20240221,EVENT,21.1819,2
002377.SZ,20240221,EVENT,36.1039,4
301335.SZ,20240221,EVENT,10.4565,5
002921.SZ,20240221,EVENT,20.8207,7
600589.SH,20240221,EVENT,9.3338,3
001231.SZ,20240221,EVENT,26.5605,4
001201.SZ,20240221,EVENT,3.1952,5
001202.SZ,20240221,EVENT,21.6517,3
001268.SZ,20240221,EVENT,25.3321,4
300349.SZ,20240221,EVENT,9.5681,2
688581.SH,20240221,EVENT,6.2139,3
003001.SZ,20240221,EVENT,28.9631,4
301092.SZ,20240221,EVENT,10.1066,3
002497.SZ,20240221,EVENT,8.2772,2
688498.SH,20240221,EVENT,21.055,5
002769.SZ,20240221,EVENT,22.1248,5
002820.SZ,20240221,EVENT,14.108,4
300656.SZ,20240221,EVENT,2.7212,5
002917.SZ,20240221,EVENT,13.836,4
603506.SH,20240221,EVENT,14.2086,3
002664.SZ,20240221,EVENT,25.5123,4
603687.SH,20240221,EVENT,16.724,2
002836.SZ,20240221,EVENT,31.5022,6
002811.SZ,20240221,EVENT,44.7719,6
688435.SH,20240221,EVENT,25.8668,5
002402.SZ,20240221,EVENT,10.7671,5
002452.SZ,20240221,EVENT,27.5743,2
001259.SZ,20240221,EVENT,0.9653,3
600365.SH,20240221,EVENT,4.5821,4
603528.SH,20240221,EVENT,29.1172,8
688061.SH,20240221,EVENT,14.9748,4
605069.SH,20240221,EVENT,42.0055,3
300885.SZ,20240221,EVENT,26.9419,4
300597.SZ,20240221,EVENT,15.1476,5
688326.SH,20240221,EVENT,5.5472,4
002899.SZ,20240221,EVENT,20.0231,7
001283.SZ,20240221,EVENT,16.5817,4
603111.SH,20240221,EVENT,27.6067,4
688478.SH,20240221,EVENT,9.1433,5
688229.SH,20240221,EVENT,20.4283,3
688084.SH,20240221,EVENT,19.3409,5
301353.SZ,20240221,EVENT,16.491,5
603356.SH,20240221,EVENT,12.8363,4
601117.SH,20240221,EVENT,4.4741,3
603928.SH,20240221,EVENT,11.1613,4
002084.SZ,20240221,EVENT,31.6017,3
688237.SH,20240221,EVENT,14.1087,5
002431.SZ,20240221,EVENT,29.6558,3
688239.SH,20240221,EVENT,16.5783,4
688291.SH,20240221,EVENT,20.1216,4
603096.SH,20240221,EVENT,13.4804,7
603324.SH,20240221,EVENT,9.3815,4
301057.SZ,20240221,EVENT,26.7315,5
603683.SH,20240221,EVENT,12.1967,3
001336.SZ,20240221,EVENT,31.7912,4
600645.SH,20240221,EVENT,7.1983,4
300877.SZ,20240221,EVENT,12.3768,4
301003.SZ,20240221,EVENT,28.1777,3
300915.SZ,20240221,EVENT,8.5604,4
002076.SZ,20240221,EVENT,20.3527,4
603726.SH,20240221,EVENT,26.3124,6
003015.SZ,20240221,EVENT,26.2293,4
603378.SH,20240221,EVENT,18.526,2
688232.SH,20240221,EVENT,2.8722,6
600212.SH,20240221,EVENT,16.7842,5
603203.SH,20240221,EVENT,11.7128,5
688068.SH,20240221,EVENT,1.8232,4
605055.SH,20240221,EVENT,31.5433,4
688531.SH,20240221,EVENT,9.7089,4
600702.SH,20240221,EVENT,16.2289,2
603079.SH,20240221,EVENT,24.7612,3
002802.SZ,20240221,EVENT,21.3435,4
600261.SH,20240221,EVENT,11.9766,3
002787.SZ,20240221,EVENT,15.8512,4
301063.SZ,20240221,EVENT,21.141,4
301026.SZ,20240221,EVENT,15.6754,4
001228.SZ,20240221,EVENT,18.8766,7
603067.SH,20240221,EVENT,3.0096,4
002132.SZ,20240221,EVENT,13.8982,2
605388.SH,20240221,EVENT,12.9653,4
688681.SH,20240221,EVENT,25.1819,4
